blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,33572,2072,56,11.2,108,0,0,19,29,46,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38136,9131,61,12.2,128,0,1,29,19,87,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,238,222,44,427,126,53,69,876,40
1,36753,4820,60,12.0,129,0,0,25,24,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,37191,2618,59,11.8,134,0,1,24,25,48,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6,110,63,117,101,107,29,39,876
1,34014,6164,56,11.2,117,0,0,16,23,37,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,35469,4794,57,11.4,139,0,1,23,16,51,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,516,61,56,81,110,51,39,25,45
0,35699,9753,58,11.6,125,0,1,24,18,57,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,33950,1755,56,11.2,121,0,0,18,24,49,2,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,43,245,84,76,53,777,90,22,21
0,32584,1676,55,11.0,125,0,0,17,23,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36596,8476,60,12.0,130,0,1,23,17,71,18,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,202,78,163,62,518,20,55,427,15
0,32786,5251,55,11.0,106,0,1,15,25,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35812,9190,59,11.8,126,0,0,25,15,70,32,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,3,96,8,432,45,110,99,101,32
0,37063,6243,62,12.4,128,0,0,27,26,76,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,37251,5516,59,11.8,125,0,1,26,27,75,20,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,497,9,42,8,114,28,51,4,202
1,35527,5699,58,11.6,126,0,1,22,19,49,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,33848,3788,57,11.4,122,0,0,19,22,51,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,24,26,266,518,134,432,143,15,875
1,32301,4086,55,11.0,126,0,1,14,16,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32945,6745,56,11.2,126,0,0,16,14,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,54,39,157,235,34,20,266,21,267
1,33711,3292,54,10.8,181,16,0,20,22,18,16,1,1,0,2,3,2,0,1,0,0,0,0,0,0,34618,5278,57,11.4,162,40,1,22,20,17,11,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,53,53,53,53,53
1,26313,2243,53,10.6,161,4,0,10,16,10,10,68,0,0,0,0,0,0,0,0,0,0,0,0,0,33193,2230,55,11.0,237,18,1,16,10,13,124,0,1,0,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,235,235,235,420,420,420,420,420
0,15895,4065,37,7.4,284,51,0,1,4,0,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,18387,2822,38,7.6,296,73,1,4,1,6,23,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,61,6,43,104,202,236,51,412,876,8
0,17629,5359,37,7.4,277,59,0,3,9,6,46,5,0,0,0,0,0,0,0,0,1,1,0,0,0,20711,5410,39,7.8,297,73,1,9,3,7,27,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,39,517,235,104,98,126,145,89,876,4
0,17194,1649,35,7.0,258,57,1,3,12,3,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,21603,1148,40,8.0,290,64,0,12,3,18,24,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12,64,517,4,51,429,875,8,3,104
1,34178,1584,56,11.2,121,0,0,19,15,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33945,5320,57,11.4,117,0,1,15,19,24,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,105,21,22,235,222,89,45,1,133
0,35672,4977,59,11.8,101,0,0,24,33,69,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37763,4708,60,12.0,102,0,1,33,24,75,32,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,64,432,161,50,12,86,523,63
0,36230,6820,59,11.8,125,0,0,24,25,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35596,5233,58,11.6,128,0,1,25,24,71,2,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,13,86,246,99,39,110,50,412,105
0,34534,3004,58,11.6,109,0,0,21,35,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39184,8212,61,12.2,123,0,1,35,21,78,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,126,105,29,84,5,16,223,134
1,21183,4048,37,7.4,269,67,1,10,6,17,14,10,1,0,3,1,0,0,1,0,1,1,1,0,0,18544,3259,38,7.6,266,72,0,6,10,5,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,114,104,22,89,245,81,876,3,164,111
1,16692,2532,37,7.4,276,66,0,3,5,2,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,17729,3059,39,7.8,270,67,1,5,3,7,24,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,61,84,141,96,117,81,142,120,875,126
0,17383,3633,37,7.4,258,73,1,4,4,6,32,5,0,0,0,0,0,0,0,0,1,1,0,0,0,16997,2497,37,7.4,273,72,0,4,4,0,19,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,517,202,78,104,8,876,29,117,164,84
0,23471,5546,41,8.2,295,60,1,13,5,14,22,5,0,0,0,0,0,0,0,0,1,1,1,0,0,17012,2814,37,7.4,227,56,0,5,13,4,22,5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,126,84,64,51,25,777,99,203,117,235
1,20138,2398,37,7.4,275,57,1,8,5,8,42,3,1,0,1,1,0,1,0,0,1,1,0,0,0,18123,2848,38,7.6,252,71,0,5,8,7,74,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,517,120,81,432,114,429,236,76,875,3
1,40016,8883,64,12.8,127,0,1,36,23,91,32,0,1,1,2,2,2,0,0,1,0,0,0,0,0,34947,2617,57,11.4,124,0,0,23,36,46,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,432,40,27,86,34,51,157,67,134
0,35972,2967,59,11.8,123,0,0,23,32,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38869,3819,60,12.0,127,0,1,32,23,65,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,516,126,54,99,50,133,223,102,131
1,18594,3109,38,7.6,230,64,1,8,11,3,18,2,0,0,0,0,0,0,0,0,1,1,1,0,0,17274,3294,37,7.4,184,48,0,11,8,7,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,157,81,84,37,203,238,236,98,77,17
1,19362,2727,38,7.6,205,63,0,12,13,7,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21332,2757,38,7.6,243,54,1,13,12,14,32,1,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,876,203,50,777,67,80,202,64,122,157
0,17744,3834,34,6.8,223,40,1,7,16,7,17,9,0,0,0,0,0,0,0,0,0,0,1,0,0,23437,3712,40,8.0,266,70,0,16,7,18,32,6,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,117,245,875,12,55,61,104,202,80
1,20632,1582,39,7.8,275,61,1,10,9,9,54,9,0,0,0,0,0,0,0,0,0,0,1,0,0,19825,3210,38,7.6,278,53,0,9,10,9,27,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,202,875,76,246,126,517,236,64,429,44
0,18357,2022,34,6.8,197,52,0,9,15,11,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23504,3394,39,7.8,296,52,1,15,9,12,17,4,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,876,235,126,268,61,120,51,99,39
1,20251,3706,40,8.0,276,63,1,11,6,7,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19162,3177,37,7.4,239,56,0,6,11,8,39,5,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,876,236,202,111,164,76,27,497,29,246
0,18768,2338,38,7.6,243,52,0,9,12,11,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,19973,4677,39,7.8,236,76,1,12,9,8,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,876,89,235,39,80,114,28,22,58
1,18165,1775,37,7.4,217,68,0,8,7,11,17,8,0,0,0,0,0,0,0,0,1,1,1,0,0,18420,2285,37,7.4,266,49,1,7,8,3,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,145,246,89,102,84,39,12,202,164,28
0,19431,1486,35,7.0,205,41,0,11,10,18,17,3,0,0,0,0,0,0,0,0,1,1,1,0,0,21161,4306,38,7.6,266,84,1,10,11,14,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,203,40,22,61,164,145,876,53,58,236
1,18392,4571,38,7.6,271,56,0,7,2,6,19,5,0,0,0,0,0,0,0,0,0,0,1,0,0,16478,4468,36,7.2,261,72,1,2,7,2,54,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,517,58,875,235,164,81,103,76,133,98
0,16615,3440,37,7.4,225,44,0,3,12,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,20209,3214,41,8.2,268,76,1,12,3,9,15,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,245,24,78,236,79,84,412,81,104,57
1,18941,736,37,7.4,246,59,0,7,12,9,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20075,2860,35,7.0,238,48,1,12,7,15,25,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,38,22,27,104,555,136,60,875,126,202
1,19148,2688,37,7.4,275,63,0,5,7,5,26,6,1,0,1,1,0,1,0,0,1,1,0,0,0,19077,4847,38,7.6,241,66,1,7,5,7,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,412,58,30,202,39,81,114,236,60,43
0,19261,1361,35,7.0,224,64,0,8,20,10,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,26163,3988,39,7.8,276,50,1,20,8,32,20,5,1,0,1,2,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,117,412,119,55,145,80,266,120,245
0,19084,1929,37,7.4,256,62,0,9,4,8,18,4,0,0,0,0,0,0,0,0,0,0,1,0,0,18659,3604,36,7.2,246,56,1,4,9,3,19,5,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,517,22,236,412,51,24,876,25,126
1,20494,1807,38,7.6,263,67,1,11,10,9,18,6,0,0,0,0,0,0,0,0,0,0,1,0,0,20092,2922,37,7.4,264,53,0,10,11,11,21,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,523,78,246,8,104,429,80,517,20,266
1,19443,3533,39,7.8,290,86,0,6,4,7,30,5,0,0,0,0,0,0,0,0,0,0,1,0,0,17587,4712,38,7.6,291,57,1,4,6,6,34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,154,91,876,80,164,110,497,76,517
1,21339,3984,39,7.8,271,63,1,13,5,16,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17237,1387,36,7.2,224,57,0,5,13,8,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,876,80,235,157,12,517,22,104,41
0,15856,1961,36,7.2,245,66,0,2,11,2,41,4,0,0,0,0,0,0,0,0,0,0,1,0,0,20386,1066,39,7.8,271,60,1,11,2,7,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,39,106,876,432,59,55,80,81,236
1,18194,2489,37,7.4,256,60,0,6,10,7,24,9,0,0,0,0,0,0,0,0,0,0,0,0,0,19365,2750,38,7.6,241,53,1,10,6,14,70,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,104,80,222,142,875,432,60,164,81
1,18650,5075,38,7.6,270,68,0,7,9,5,19,3,0,0,0,0,0,0,0,0,1,1,1,0,0,19109,2389,39,7.8,246,60,1,9,7,11,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,59,111,84,875,81,142,22,164,89,120
0,16322,1927,36,7.2,235,66,0,3,15,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22479,4124,41,8.2,273,71,1,15,3,9,38,4,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,161,164,18,64,875,58,777,44,67,76
1,19321,2526,38,7.6,238,64,1,8,8,8,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,18896,2361,36,7.2,242,65,0,8,8,14,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,84,79,7,236,121,412,222,154,245
0,17346,2201,35,7.0,225,62,0,6,5,10,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20205,4810,40,8.0,280,84,1,5,6,5,32,7,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,876,80,25,202,24,104,78,89,235,142
0,17761,4818,37,7.4,244,72,0,5,10,5,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,19620,3360,38,7.6,247,72,1,10,5,8,17,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,43,81,76,57,236,523,104,78,12,105
1,18795,2615,38,7.6,221,56,1,9,6,10,16,2,0,0,0,0,0,0,0,0,1,1,1,0,0,16512,3472,36,7.2,218,50,0,6,9,4,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,24,245,350,104,81,421,41,412,84
1,18228,5843,39,7.8,284,62,0,4,2,4,25,2,0,0,0,0,0,0,0,0,1,1,0,0,0,16233,2528,36,7.2,263,61,1,2,4,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,202,104,10,84,16,8,106,58,236,875
0,22853,1973,40,8.0,257,58,0,12,9,12,21,5,1,0,1,2,0,2,0,0,1,1,1,0,0,20209,3419,37,7.4,239,67,1,9,12,11,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,203,429,875,24,84,51,104,114,99,61
0,16898,3443,35,7.0,252,57,1,3,7,4,43,4,0,0,0,0,0,0,0,0,0,0,1,0,0,17837,5637,36,7.2,246,52,0,7,3,9,50,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,432,517,117,104,51,202,80,84,875,57
1,18837,1537,38,7.6,256,70,0,8,9,10,25,4,0,0,0,0,0,0,0,0,1,1,1,0,0,18674,2299,36,7.2,236,48,1,9,8,24,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142,80,516,421,145,777,111,64,22,3
0,19296,3771,38,7.6,247,47,0,8,16,5,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,24006,1956,41,8.2,287,77,1,16,8,9,27,6,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,84,104,51,412,164,58,102,236,80,202
0,22164,5469,39,7.8,284,67,1,10,9,14,32,8,1,0,1,1,0,1,0,0,1,1,1,0,0,20330,7130,37,7.4,276,52,0,9,10,18,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,64,111,103,429,58,203,59,69,235,117
1,21572,4732,38,7.6,262,61,1,12,4,15,21,8,1,0,1,1,0,1,0,0,1,1,1,0,0,18020,4260,38,7.6,280,64,0,4,12,5,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114,875,163,20,78,67,76,145,79,61
0,18789,1714,36,7.2,253,56,1,6,14,8,62,2,0,0,0,0,0,0,0,0,0,0,1,0,0,22563,1238,39,7.8,258,68,0,14,6,22,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,80,4,98,84,39,25,51,517,104
0,17660,3785,37,7.4,258,45,1,7,4,5,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,17249,1859,37,7.4,280,46,0,4,7,3,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,201,517,64,106,22,412,104,164,4
1,34831,1831,57,11.4,128,0,1,19,25,49,32,0,1,0,2,1,1,0,0,0,0,0,0,0,0,35965,6190,59,11.8,120,0,0,25,19,74,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,98,81,7,51,11,16,238,266,267
0,37674,3996,62,12.4,130,0,0,29,33,59,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,39457,1757,63,12.6,119,0,1,33,29,85,32,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,432,29,127,777,8,22,55,82,523
1,41169,2779,60,12.0,111,0,0,32,29,93,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,37631,5866,60,12.0,123,0,1,29,32,64,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,59,114,555,429,236,54,164,497,25
