blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon,blueChamps0,blueChamps1,blueChamps2,blueChamps3,blueChamps4,redChamps0,redChamps1,redChamps2,redChamps3,redChamps4
1,15379,5779,32,6.4,33,0,0,8,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15015,915,30,6.0,38,0,1,6,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6,110,63,117,101,107,29,39,876
1,13950,2650,30,6.0,27,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15567,6442,31,6.2,43,0,1,8,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,516,61,56,81,110,51,39,25,45
0,15230,3930,30,6.0,31,0,1,8,4,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14388,4238,30,6.0,32,0,0,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,43,245,84,76,53,777,90,22,21
0,14255,6595,29,5.8,36,0,0,4,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14111,5656,30,6.0,34,0,1,3,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,202,78,163,62,518,20,55,427,15
0,14682,3697,29,5.8,28,0,1,5,6,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14735,6260,30,6.0,33,0,0,6,5,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,3,96,8,432,45,110,99,101,32
0,15449,5169,30,6.0,35,0,0,6,10,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16415,4620,30,6.0,36,0,1,10,6,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,497,9,42,8,114,28,51,4,202
1,15165,6490,30,6.0,33,0,1,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14441,4716,30,6.0,37,0,0,5,6,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,24,26,266,518,134,432,143,15,875
1,14420,7485,30,6.0,45,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13445,5645,29,5.8,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,54,39,157,235,34,20,266,21,267
1,11939,5263,27,5.4,61,0,0,3,4,1,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,10496,1795,27,5.4,28,8,1,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,51,53,53,53,53,53
1,9994,3748,26,5.2,34,0,0,4,6,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,12454,4203,26,5.2,63,0,1,6,4,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,235,235,235,235,420,420,420,420,420
0,5804,3304,16,3.2,60,16,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6469,3444,18,3.6,76,23,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,43,104,202,236,51,412,876,8
0,5454,1879,15,3.0,64,12,0,0,5,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7479,3704,18,3.6,72,26,1,5,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,517,235,104,98,126,145,89,876,4
0,6697,2107,17,3.4,64,23,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973,2573,16,3.2,66,16,0,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,64,517,4,51,429,875,8,3,104
1,13639,6104,30,6.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13838,6888,30,6.0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,105,21,22,235,222,89,45,1,133
0,14955,2935,30,6.0,27,0,0,5,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15778,3553,30,6.0,28,0,1,10,5,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,64,432,161,50,12,86,523,63
0,14869,3719,30,6.0,32,0,0,5,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15735,6385,30,6.0,38,0,1,10,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,13,86,246,99,39,110,50,412,105
0,14469,1414,30,6.0,30,0,0,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16109,7359,31,6.2,33,0,1,10,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,34,126,105,29,84,5,16,223,134
1,7127,3052,16,3.2,58,11,1,4,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6187,2587,17,3.4,70,24,0,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,104,22,89,245,81,876,3,164,111
1,5443,1343,16,3.2,54,22,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6637,3277,18,3.6,80,24,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,84,141,96,117,81,142,120,875,126
0,6468,3268,18,3.6,75,24,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6005,2905,18,3.6,76,28,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,202,78,104,8,876,29,117,164,84
0,6539,4039,17,3.4,79,16,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5768,2193,17,3.4,66,20,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,84,64,51,25,777,99,203,117,235
1,6125,2125,17,3.4,61,16,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5609,2884,16,3.2,63,22,0,0,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,120,81,432,114,429,236,76,875,3
1,16252,7617,33,6.6,36,0,1,11,5,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14404,1454,30,6.0,33,0,0,5,11,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,432,40,27,86,34,51,157,67,134
0,14350,1355,30,6.0,34,0,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17013,8328,31,6.2,45,0,1,9,4,23,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,516,126,54,99,50,133,223,102,131
1,6720,4220,18,3.6,68,20,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5035,1685,16,3.2,44,10,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,81,84,37,203,238,236,98,77,17
1,6685,2675,17,3.4,49,24,0,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7226,3126,17,3.4,63,16,1,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,203,50,777,67,80,202,64,122,157
0,5910,2135,16,3.2,55,16,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6294,3219,18,3.6,69,28,0,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,117,245,875,12,55,61,104,202,80
1,6858,3858,18,3.6,69,20,1,3,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5672,1147,17,3.4,72,16,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,875,76,246,126,517,236,64,429,44
0,5569,1969,17,3.4,58,20,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7533,3458,17,3.4,67,20,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,876,235,126,268,61,120,51,99,39
1,6500,3150,18,3.6,62,23,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5464,2214,16,3.2,60,16,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,236,202,111,164,76,27,497,29,246
0,5915,1905,16,3.2,61,20,0,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7213,1763,17,3.4,60,28,1,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,876,89,235,39,80,114,28,22,58
1,5722,2647,18,3.6,67,24,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,1297,16,3.2,69,11,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,246,89,102,84,39,12,202,164,28
0,6491,2791,16,3.2,62,16,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148,2123,17,3.4,61,24,1,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,40,22,61,164,145,876,53,58,236
1,6382,2607,15,3.0,56,12,0,3,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6109,3109,15,3.0,61,20,1,1,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,58,875,235,164,81,103,76,133,98
0,5483,2458,17,3.4,57,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5546,2596,17,3.4,61,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,24,78,236,79,84,412,81,104,57
1,5449,1549,15,3.0,54,20,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391,4241,17,3.4,60,19,1,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22,27,104,555,136,60,875,126,202
1,5842,2892,18,3.6,70,24,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,3452,18,3.6,69,24,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,58,30,202,39,81,114,236,60,43
0,6223,3223,17,3.4,59,20,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6601,2226,18,3.6,71,23,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,117,412,119,55,145,80,266,120,245
0,6109,2784,17,3.4,72,24,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6402,3552,17,3.4,62,24,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,517,22,236,412,51,24,876,25,126
1,7836,3086,17,3.4,67,15,1,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6912,2387,16,3.2,64,16,0,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,78,246,8,104,429,80,517,20,266
1,5763,3263,17,3.4,72,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5712,2562,16,3.2,65,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,154,91,876,80,164,110,497,76,517
1,6331,1576,15,3.0,62,16,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5492,2192,16,3.2,58,20,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,876,80,235,157,12,517,22,104,41
0,5565,1940,17,3.4,63,16,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6287,3787,18,3.6,71,16,1,2,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,39,106,876,432,59,55,80,81,236
1,5497,2997,17,3.4,64,16,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5584,3084,17,3.4,60,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,104,80,222,142,875,432,60,164,81
1,6072,1647,15,3.0,48,20,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6709,2579,17,3.4,57,27,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,111,84,875,81,142,22,164,89,120
0,5858,2433,18,3.6,67,28,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6321,3171,18,3.6,72,23,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,164,18,64,875,58,777,44,67,76
1,6111,3611,17,3.4,68,20,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5825,3325,18,3.6,67,24,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,84,79,7,236,121,412,222,154,245
0,6009,2859,16,3.2,67,16,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6764,2964,17,3.4,67,24,1,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,80,25,202,24,104,78,89,235,142
0,6331,2256,17,3.4,51,24,0,2,3,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6251,2226,15,3.0,41,16,1,3,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,81,76,57,236,523,104,78,12,105
1,6338,2713,17,3.4,55,12,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5385,1915,16,3.2,56,16,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,245,350,104,81,421,41,412,84
1,5985,3485,17,3.4,77,20,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5694,2519,16,3.2,70,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,104,10,84,16,8,106,58,236,875
0,6975,2725,17,3.4,67,20,0,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7157,1682,17,3.4,68,16,1,3,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,429,875,24,84,51,104,114,99,61
0,5886,2836,14,2.8,60,12,1,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,2500,13,2.6,54,13,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,517,117,104,51,202,80,84,875,57
1,5623,2723,17,3.4,69,16,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6170,3670,17,3.4,66,20,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,80,516,421,145,777,111,64,22,3
0,5353,2178,17,3.4,64,15,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7543,3318,18,3.6,71,21,1,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,104,51,412,164,58,102,236,80,202
0,7270,4245,17,3.4,81,16,1,3,1,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5871,1946,16,3.2,64,16,0,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,111,103,429,58,203,59,69,235,117
1,6619,3069,17,3.4,61,20,1,2,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5775,2425,17,3.4,71,20,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,875,163,20,78,67,76,145,79,61
0,6399,3899,18,3.6,70,18,1,1,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204,2329,17,3.4,56,28,0,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,80,4,98,84,39,25,51,517,104
0,5846,2021,16,3.2,67,10,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5629,2104,17,3.4,72,13,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,201,517,64,106,22,412,104,164,4
1,15086,4286,30,6.0,36,0,1,6,6,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14953,4903,30,6.0,34,0,0,6,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,98,81,7,51,11,16,238,266,267
0,15253,3763,32,6.4,34,0,0,7,7,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15391,2151,30,6.0,37,0,1,7,7,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,432,29,127,777,8,22,55,82,523
1,16620,2495,33,6.6,20,0,0,13,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16235,3125,32,6.4,31,0,1,11,13,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,59,114,555,429,236,54,164,497,25
