gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragnoType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragnoType,redDragon,redRiftHeralds
4654635276,Win,69730,5837,90,18.0,291,0,1,50,51,97,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,Fail,70785,11620,90,18.0,298,0,0,51,50,128,338,0,0,0,[],2,2,0,0,2,0,[],0,0
4652667388,Win,70775,2212,90,18.0,292,0,1,46,48,96,10,0,0,0,[],4,4,0,0,1,0,[],0,0,Fail,69507,5761,90,18.0,269,0,0,48,46,116,0,0,1,1,['MID_LANE'],2,2,0,0,2,0,[],0,0
4651942238,Win,70150,4302,89,17.8,314,66,0,48,52,69,30,5,1,0,['MID_LANE'],4,3,0,1,1,0,[],0,1,Fail,72075,5771,87,17.4,348,108,1,52,48,52,26,5,0,1,[],5,1,2,2,1,1,['FIRE_DRAGON'],1,0
4651715387,Win,66341,6698,88,17.6,384,56,0,38,24,61,30,141,0,1,[],8,4,2,2,2,1,['AIR_DRAGON'],1,0,Fail,60490,2614,85,17.0,479,29,1,24,38,25,258,4,1,0,['BOT_LANE'],7,3,2,2,1,0,[],0,1
4651103645,Fail,36957,3012,60,12.0,603,135,0,8,12,11,78,25,0,0,[],1,0,1,0,0,0,['WATER_DRAGON'],1,1,Win,42887,6224,63,12.6,624,170,1,12,8,24,60,29,1,1,['BOT_LANE'],5,3,1,1,1,1,"['AIR_DRAGON', 'EARTH_DRAGON']",2,1
4650967229,Fail,39310,2460,59,11.8,582,109,0,11,25,19,112,23,0,0,[],2,0,2,0,0,1,['EARTH_DRAGON'],1,1,Win,47635,4410,63,12.6,579,181,1,25,11,32,75,15,1,1,['TOP_LANE'],6,2,1,3,1,0,"['WATER_DRAGON', 'FIRE_DRAGON']",2,1
4651011235,Fail,42856,4302,60,12.0,545,124,1,18,30,36,70,27,0,0,[],2,1,0,1,0,0,[],0,0,Win,48111,6746,62,12.4,578,140,0,30,18,44,79,19,1,0,['BOT_LANE'],4,2,1,1,0,1,"['WATER_DRAGON', 'AIR_DRAGON', 'EARTH_DRAGON', 'EARTH_DRAGON']",4,2
4650621990,Win,68850,5760,90,18.0,267,0,0,50,42,108,2,0,0,1,[],1,1,0,0,1,0,[],0,0,Fail,69488,6718,90,18.0,286,0,1,42,50,77,0,0,1,0,['MID_LANE'],3,3,0,0,1,0,[],0,0
4650177127,Fail,62196,1965,89,17.8,219,0,0,48,63,118,58,0,0,0,[],1,1,0,0,0,0,[],0,0,Win,67660,9780,90,18.0,225,0,1,63,48,136,58,0,1,1,['MID_LANE'],4,4,0,0,1,0,[],0,0
4650201203,Fail,71569,5520,90,18.0,284,0,0,52,63,116,0,0,0,0,[],0,0,0,0,1,0,[],0,0,Win,74733,9020,90,18.0,297,0,1,63,52,167,5,0,1,1,['MID_LANE'],6,6,0,0,2,0,[],0,0
4650097147,Fail,55654,3334,81,16.2,216,0,0,34,57,61,3,0,0,0,[],1,1,0,0,0,0,[],0,0,Win,61065,2815,85,17.0,188,0,1,57,34,124,0,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0
4650113031,Win,51720,5370,76,15.2,180,0,1,36,30,92,3,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,Fail,47615,2532,73,14.6,191,0,0,30,36,68,6,0,0,0,[],2,2,0,0,0,0,[],0,0
4647607727,Win,52078,3672,65,13.0,549,158,1,35,21,61,34,20,1,0,['BOT_LANE'],7,4,1,2,1,1,"['EARTH_DRAGON', 'FIRE_DRAGON']",2,2,Fail,42336,1920,62,12.4,524,123,0,21,35,28,47,7,0,1,[],2,0,1,1,1,0,[],0,0
4647409853,Win,37551,2206,60,12.0,588,155,0,8,13,12,79,23,1,0,['BOT_LANE'],2,0,1,1,0,0,['FIRE_DRAGON'],1,0,Fail,37835,5277,59,11.8,565,141,1,13,8,17,71,27,0,0,[],1,1,0,0,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,2
4647333354,Fail,39213,3553,62,12.4,561,162,1,13,24,19,104,17,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,Win,46725,3227,67,13.4,625,161,0,24,13,23,52,32,1,0,['BOT_LANE'],5,2,1,2,0,0,"['AIR_DRAGON', 'FIRE_DRAGON']",2,2
4647224351,Fail,46061,3457,62,12.4,567,170,1,21,19,24,67,22,0,0,[],3,2,1,0,0,1,"['WATER_DRAGON', 'AIR_DRAGON', 'EARTH_DRAGON']",3,2,Win,43101,1918,64,12.8,514,121,0,19,21,38,80,31,1,0,['BOT_LANE'],2,1,0,1,0,0,[],0,0
4647191408,Win,49291,2041,64,12.8,584,178,1,26,15,45,113,27,1,1,['TOP_LANE'],8,3,2,3,2,1,"['WATER_DRAGON', 'EARTH_DRAGON', 'FIRE_DRAGON']",3,1,Fail,40728,2963,61,12.2,560,111,0,15,26,29,180,32,0,0,[],0,0,0,0,0,0,[],0,1
4647093634,Win,52666,7383,77,15.4,163,0,1,47,33,121,44,0,1,1,['MID_LANE'],4,4,0,0,1,0,[],0,0,Fail,47818,2558,73,14.6,186,0,0,33,47,71,49,0,0,0,[],1,1,0,0,0,0,[],0,0
4646993976,Fail,42504,1354,66,13.2,148,0,0,28,42,75,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,47683,4948,70,14.0,159,0,1,42,28,88,0,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0
4646992081,Win,45221,6842,61,12.2,520,150,1,20,18,28,48,12,1,1,['MID_LANE'],6,4,1,1,2,1,"['FIRE_DRAGON', 'WATER_DRAGON', 'AIR_DRAGON']",3,1,Fail,35028,1538,59,11.8,414,95,0,18,20,17,119,9,0,0,[],4,1,0,3,0,0,[],0,1
4646949075,Win,40380,2852,59,11.8,402,104,0,28,35,20,31,12,0,0,[],0,0,0,0,0,0,[],0,0,Fail,48221,4477,63,12.6,454,152,1,35,28,42,73,7,1,0,['BOT_LANE'],5,2,1,2,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,1
4646747486,Fail,41096,3336,59,11.8,501,80,1,21,31,28,55,25,0,0,[],0,0,0,0,0,0,[],0,1,Win,50886,2342,65,13.0,548,179,0,31,21,32,83,29,1,1,['BOT_LANE'],9,3,4,2,1,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,1
4646546548,Win,51233,4845,66,13.2,549,172,1,36,21,41,136,28,1,0,['BOT_LANE'],4,3,0,1,0,0,['EARTH_DRAGON'],1,2,Fail,41183,2653,61,12.2,536,92,0,21,36,33,76,18,0,1,[],2,0,1,1,1,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,0
4646438643,Fail,31997,542,52,10.4,397,82,0,13,23,16,40,7,0,0,[],1,0,1,0,0,0,[],0,0,Win,45191,3708,58,11.6,564,150,1,23,13,21,44,14,1,1,['BOT_LANE'],10,5,2,3,2,1,"['WATER_DRAGON', 'FIRE_DRAGON']",2,2
4645580135,Win,49444,3622,63,12.6,533,162,1,32,24,41,91,29,0,0,[],4,1,1,2,0,0,['EARTH_DRAGON'],1,1,Fail,45160,2276,63,12.6,432,119,0,24,32,51,113,23,1,0,['TOP_LANE'],2,0,1,1,0,1,['WATER_DRAGON'],1,1
4645288895,Fail,41149,2419,62,12.4,586,126,0,18,30,19,52,28,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,Win,50313,4069,69,13.8,558,179,1,30,18,23,68,27,1,0,['BOT_LANE'],6,2,2,2,0,0,['AIR_DRAGON'],1,1
4640951278,Win,44159,6299,63,12.6,483,146,0,33,12,36,43,24,0,1,[],3,2,1,0,1,1,"['FIRE_DRAGON', 'AIR_DRAGON', 'EARTH_DRAGON']",3,2,Fail,33686,4777,53,10.6,465,84,1,12,33,11,78,6,1,0,['MID_LANE'],4,3,0,1,0,0,[],0,0
4640804915,Fail,37813,1320,55,11.0,444,71,0,18,25,23,51,17,0,0,[],2,0,1,1,0,1,"['WATER_DRAGON', 'FIRE_DRAGON', 'AIR_DRAGON']",3,1,Win,51066,7581,66,13.2,581,208,1,25,18,31,57,24,1,0,['BOT_LANE'],8,3,3,2,0,0,[],0,1
4640619982,Win,41915,1582,62,12.4,536,148,0,22,6,19,45,14,1,0,['MID_LANE'],6,2,2,2,0,0,['FIRE_DRAGON'],1,2,Fail,31874,2849,53,10.6,478,107,1,6,22,11,124,10,0,0,[],1,0,0,1,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,0
4640674506,Fail,28617,1982,50,10.0,366,100,0,9,26,10,37,12,0,0,[],0,0,0,0,0,0,[],0,0,Win,39594,6657,59,11.8,480,136,1,26,9,24,32,16,1,0,['TOP_LANE'],5,2,2,1,0,1,"['AIR_DRAGON', 'FIRE_DRAGON']",2,1
4638455166,Win,44150,6175,58,11.6,456,116,0,24,23,34,41,21,0,0,[],2,1,1,0,0,0,['FIRE_DRAGON'],1,1,Fail,37932,1072,52,10.4,420,101,1,23,24,32,69,11,1,0,['BOT_LANE'],2,1,0,1,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,1
4638309092,Win,47231,4669,65,13.0,587,163,0,25,16,37,82,22,1,0,['TOP_LANE'],4,2,2,0,0,1,"['AIR_DRAGON', 'FIRE_DRAGON']",2,1,Fail,43625,870,64,12.8,567,141,1,16,25,16,54,18,0,0,[],2,0,0,2,0,0,['WATER_DRAGON'],1,1
4638343139,Fail,45305,3906,62,12.4,454,83,0,26,51,39,47,12,0,0,[],0,0,0,0,0,0,[],0,0,Win,60258,5663,69,13.8,511,190,1,51,26,76,56,17,1,1,['TOP_LANE'],8,3,2,3,3,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,2
4638106627,Fail,41409,2105,58,11.6,564,152,0,12,18,9,64,18,0,0,[],5,2,2,1,0,1,['FIRE_DRAGON'],1,2,Win,46319,1257,67,13.4,594,163,1,18,12,34,60,29,1,0,['BOT_LANE'],3,1,1,1,0,0,['AIR_DRAGON'],1,0
4637560970,Win,51544,5244,68,13.6,575,151,1,31,23,30,49,26,1,0,['BOT_LANE'],3,1,0,2,0,0,[],0,2,Fail,43500,2935,62,12.4,519,125,0,23,31,33,60,18,0,0,[],4,2,1,1,0,1,"['FIRE_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON']",3,0
4636495170,Win,52549,4936,69,13.8,600,202,0,29,12,44,79,22,0,0,[],2,1,1,0,0,0,['WATER_DRAGON'],1,2,Fail,39451,1844,60,12.0,597,118,1,12,29,18,84,21,1,0,['BOT_LANE'],3,1,1,1,0,1,['EARTH_DRAGON'],1,0
4636419309,Win,35771,8386,52,10.4,401,122,1,22,6,24,33,11,1,0,['TOP_LANE'],3,1,2,0,0,0,[],0,1,Fail,24117,1517,44,8.8,337,76,0,6,22,10,28,9,0,0,[],2,1,1,0,0,1,['FIRE_DRAGON'],1,0
4636402665,Fail,28492,3362,50,10.0,404,109,0,6,29,7,88,10,0,0,[],0,0,0,0,0,0,[],0,1,Win,43607,9432,59,11.8,487,118,1,29,6,45,92,9,1,1,['BOT_LANE'],9,5,2,2,1,1,['EARTH_DRAGON'],1,1
4636365363,Win,43913,3001,62,12.4,559,168,0,18,23,34,90,32,0,0,[],3,1,1,1,0,0,['AIR_DRAGON'],1,0,Fail,44666,2299,63,12.6,534,123,1,23,18,41,176,33,1,0,['TOP_LANE'],5,2,1,2,0,1,['EARTH_DRAGON'],1,2
4636232686,Win,34723,3798,54,10.8,431,102,0,20,14,22,36,10,1,0,['MID_LANE'],2,1,1,0,0,1,"['FIRE_DRAGON', 'WATER_DRAGON']",2,1,Fail,29619,2293,50,10.0,396,80,1,14,20,15,38,7,0,0,[],0,0,0,0,0,0,[],0,0
4634266588,Fail,23849,2244,46,9.2,330,79,0,6,26,6,27,10,0,0,[],0,0,0,0,0,0,[],0,0,Win,34281,6021,52,10.4,390,116,1,26,6,19,68,8,1,0,['TOP_LANE'],4,0,2,2,0,1,"['AIR_DRAGON', 'FIRE_DRAGON']",2,1
4634146042,Win,47509,1906,63,12.6,512,124,1,28,26,37,53,19,0,1,[],4,1,3,0,1,1,['WATER_DRAGON'],1,1,Fail,46511,4246,63,12.6,492,156,0,26,28,42,44,16,1,0,['TOP_LANE'],7,1,2,4,0,0,['EARTH_DRAGON'],1,1
4633983175,Fail,38983,1895,59,11.8,531,152,0,13,23,25,89,19,0,0,[],0,0,0,0,0,0,[],0,0,Win,49086,7530,66,13.2,584,163,1,23,13,46,93,33,1,0,['TOP_LANE'],5,2,1,2,0,1,"['AIR_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON']",3,2
4633966718,Fail,36432,1350,59,11.8,514,132,0,10,28,14,101,15,0,0,[],1,0,1,0,0,0,[],0,0,Win,46509,6050,64,12.8,543,195,1,28,10,28,57,38,1,0,['BOT_LANE'],4,2,1,1,0,1,"['AIR_DRAGON', 'FIRE_DRAGON', 'WATER_DRAGON']",3,2
4633971121,Win,46658,7800,66,13.2,482,124,1,26,27,36,57,21,1,0,['BOT_LANE'],2,1,0,1,0,1,"['AIR_DRAGON', 'EARTH_DRAGON', 'FIRE_DRAGON']",3,2,Fail,46352,5294,64,12.8,503,137,0,27,26,35,56,13,0,0,[],5,2,1,2,0,0,[],0,0
4633572995,Win,44568,3898,63,12.6,601,148,0,17,8,18,82,26,0,0,[],4,3,1,0,0,1,"['AIR_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON', 'WATER_DRAGON']",4,1,Fail,37189,2389,60,12.0,583,132,1,8,17,13,62,16,1,0,['TOP_LANE'],3,0,1,2,0,0,[],0,1
4633510931,Fail,46104,2687,61,12.2,562,156,0,23,25,22,62,27,1,0,['TOP_LANE'],4,1,2,1,0,1,"['EARTH_DRAGON', 'FIRE_DRAGON']",2,1,Win,48069,5111,66,13.2,542,170,1,25,23,43,56,30,0,0,[],1,1,0,0,0,0,['AIR_DRAGON'],1,1
4633378120,Fail,34981,3116,55,11.0,537,123,1,6,18,9,133,29,0,0,[],0,0,0,0,0,0,[],0,2,Win,42073,4934,61,12.2,578,150,0,18,6,28,144,33,1,0,['TOP_LANE'],4,1,2,1,0,1,"['FIRE_DRAGON', 'WATER_DRAGON', 'AIR_DRAGON']",3,0
4633394333,Win,44181,2716,62,12.4,528,158,0,17,23,26,113,28,1,0,['BOT_LANE'],3,1,1,1,0,1,['EARTH_DRAGON'],1,2,Fail,40768,1938,59,11.8,518,111,1,23,17,62,75,35,0,0,[],1,0,0,1,0,0,"['WATER_DRAGON', 'FIRE_DRAGON']",2,0
4633299798,Fail,42196,1714,62,12.4,567,125,0,18,32,21,55,32,0,0,[],2,0,1,1,0,0,[],0,0,Win,53368,5815,68,13.6,581,198,1,32,18,41,98,27,1,0,['BOT_LANE'],6,2,2,2,0,1,"['FIRE_DRAGON', 'EARTH_DRAGON', 'WATER_DRAGON', 'WATER_DRAGON']",4,2
4633237487,Fail,48225,2112,62,12.4,526,135,1,28,27,47,90,29,1,0,['TOP_LANE'],6,2,3,1,0,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,2,Win,46637,6454,65,13.0,519,124,0,27,28,56,59,30,0,1,[],0,0,0,0,1,0,"['WATER_DRAGON', 'AIR_DRAGON']",2,0
4633230674,Win,32240,4590,50,10.0,381,75,1,22,7,27,37,14,1,0,['TOP_LANE'],2,0,1,1,0,1,"['FIRE_DRAGON', 'AIR_DRAGON']",2,1,Fail,24953,2318,46,9.2,378,88,0,7,22,6,58,9,0,0,[],0,0,0,0,0,0,[],0,0
4632894408,Fail,40088,2823,57,11.4,555,119,1,11,24,18,146,20,1,0,['BOT_LANE'],2,0,1,1,0,0,[],0,1,Win,47291,5931,66,13.2,568,175,0,24,11,35,63,20,0,0,[],4,2,1,1,0,1,"['EARTH_DRAGON', 'AIR_DRAGON', 'FIRE_DRAGON']",3,1
4632771021,Fail,27901,1501,49,9.8,436,77,1,9,14,10,37,14,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,1,Win,34298,5673,55,11.0,511,91,0,14,9,24,48,11,1,0,['BOT_LANE'],3,0,2,1,0,0,[],0,0
4632623743,Win,61755,6405,86,17.2,232,0,1,38,46,90,65,0,1,1,['MID_LANE'],2,2,0,0,2,0,[],0,0,Fail,60128,2928,87,17.4,221,0,0,46,38,123,0,0,0,0,[],4,4,0,0,1,0,[],0,0
4632575841,Fail,70833,4083,90,18.0,273,0,1,49,70,83,10,0,0,0,[],2,2,0,0,0,0,[],0,0,Win,74887,7002,90,18.0,278,0,0,70,49,199,50,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0
4632542949,Fail,48162,3804,74,14.8,180,0,0,35,44,68,44,0,0,0,[],1,1,0,0,0,0,[],0,0,Win,52745,8135,76,15.2,180,0,1,44,35,107,44,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0
4630911047,Win,65486,5578,88,17.6,193,0,0,56,50,156,1,0,1,0,['MID_LANE'],3,3,0,0,1,0,[],0,0,Fail,60460,3869,86,17.2,218,0,1,50,56,111,0,0,0,1,[],3,3,0,0,2,0,[],0,0
4630793953,Fail,70887,5824,90,18.0,347,0,1,44,51,105,5,36,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0,Win,73323,2853,90,18.0,238,0,0,51,44,118,263,2,0,1,[],4,4,0,0,2,0,[],0,0
4630693930,Fail,36258,1645,54,10.8,421,99,1,15,34,21,57,20,0,0,[],1,0,0,1,0,0,[],0,1,Win,51546,5951,64,12.8,566,182,0,34,15,52,77,30,1,0,['BOT_LANE'],6,3,2,1,0,1,"['FIRE_DRAGON', 'WATER_DRAGON', 'AIR_DRAGON']",3,1
