gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragnoType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragnoType,redDragon,redRiftHeralds
4667601010,Win,14671,2246,31,6.2,170,39,0,8,8,12,23,1,0,0,[],0,0,0,0,0,0,[],0,0,Fail,14017,2197,29,5.8,178,28,1,8,8,9,13,1,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4666433276,Win,14777,3372,29,5.8,168,24,0,8,12,13,30,1,0,0,[],0,0,0,0,0,0,[],0,0,Fail,16275,2840,30,6.0,168,35,1,12,8,17,34,4,0,0,[],0,0,0,0,0,0,[],0,0
4666262683,Win,13000,3450,31,6.2,185,54,1,4,2,1,14,1,0,0,[],0,0,0,0,0,0,[],0,0,Fail,11580,3630,28,5.6,162,39,0,2,4,2,10,1,0,0,[],0,0,0,0,0,0,[],0,0
4666178940,Win,14861,2131,30,6.0,172,32,0,9,4,8,30,4,0,0,[],0,0,0,0,0,0,[],0,0,Fail,11879,2934,27,5.4,147,36,1,4,9,1,29,3,0,0,[],0,0,0,0,0,0,[],0,0
4666252180,Win,12139,2614,31,6.2,189,59,1,1,0,0,24,2,0,0,[],0,0,0,0,0,0,[],0,0,Fail,11422,2547,30,6.0,190,44,0,0,1,0,16,3,0,0,[],0,0,0,0,0,0,[],0,0
4666144894,Win,13539,1019,28,5.6,168,32,1,7,5,8,10,4,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,Fail,13710,2675,30,6.0,190,40,0,5,7,10,16,3,0,0,[],0,0,0,0,0,0,[],0,0
4665412578,Fail,11628,2898,29,5.8,138,32,0,4,7,1,10,1,0,0,[],0,0,0,0,0,0,[],0,0,Win,13925,3000,31,6.2,163,55,1,7,4,6,10,2,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0
4665086284,Win,29214,4844,48,9.6,82,0,1,20,19,48,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,Fail,27590,4370,47,9.4,84,0,0,19,20,50,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4664899276,Win,13767,1892,31,6.2,202,64,0,4,3,4,13,6,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,Fail,12913,2053,31,6.2,169,44,1,3,4,3,14,4,0,0,[],0,0,0,0,0,0,[],0,0
4664639258,Win,14781,5021,32,6.4,170,34,1,9,4,9,13,3,0,0,[],0,0,0,0,0,0,[],0,0,Fail,11678,1718,28,5.6,153,36,0,4,9,0,12,0,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0
4664126988,Fail,11886,1926,27,5.4,151,51,0,2,10,1,11,1,0,0,[],0,0,0,0,0,0,[],0,0,Win,15039,2894,31,6.2,155,28,1,10,2,16,11,1,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4664071468,Fail,13262,3037,29,5.8,164,44,1,6,4,5,12,2,0,0,[],0,0,0,0,0,0,[],0,0,Win,12897,3347,29,5.8,166,48,0,4,6,4,27,4,0,0,[],0,0,0,0,0,0,[],0,0
4663925652,Fail,12565,3375,29,5.8,172,34,0,4,6,7,12,5,0,0,[],0,0,0,0,0,0,[],0,0,Win,14615,4640,31,6.2,208,47,1,6,4,6,18,2,0,0,[],0,0,0,0,0,0,[],0,0
4663033252,Fail,12625,2925,27,5.4,148,36,1,4,17,5,12,1,0,0,[],0,0,0,0,0,0,[],0,0,Win,18591,5236,31,6.2,178,47,0,17,4,28,21,1,0,0,[],0,0,0,0,0,0,[],0,0
4662765213,Fail,12156,894,29,5.8,177,42,0,3,6,3,13,1,0,0,[],0,0,0,0,0,0,[],0,0,Win,13580,1595,30,6.0,176,37,1,6,3,4,8,1,0,0,[],0,0,0,0,0,0,[],0,0
4662570948,Win,14667,2462,31,6.2,167,41,0,9,4,9,13,4,0,0,[],0,0,0,0,0,0,[],0,0,Fail,13345,2035,29,5.8,176,44,1,4,9,5,13,2,0,0,[],0,0,0,0,0,0,[],0,0
4662462856,Fail,14403,3698,31,6.2,164,39,1,7,5,14,15,1,0,0,[],0,0,0,0,0,0,[],0,0,Win,13619,2954,30,6.0,172,40,0,5,7,10,13,2,0,0,[],0,0,0,0,0,0,[],0,0
4658198356,Win,25327,4317,45,9.0,85,0,1,12,9,35,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,25074,5564,45,9.0,84,0,0,9,12,22,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4658185836,Win,28045,7245,50,10.0,85,0,0,23,12,63,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,26629,2944,45,9.0,95,0,1,12,23,29,18,0,0,0,[],0,0,0,0,0,0,[],0,0
4658108047,Fail,11892,4135,27,5.4,133,28,0,5,8,5,11,2,0,0,[],0,0,0,0,0,0,[],0,0,Win,13798,2218,28,5.6,149,20,1,8,5,10,17,3,0,0,[],0,0,0,0,0,0,[],0,0
4658028049,Fail,26434,3009,48,9.6,71,0,0,18,14,52,28,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,27224,4149,47,9.4,88,0,1,14,18,29,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4658052759,Win,25636,6236,45,9.0,77,0,1,12,12,37,15,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,25282,4222,46,9.2,76,0,0,12,12,35,0,1,0,0,[],0,0,0,0,0,0,[],0,0
4657443358,Win,29775,5315,51,10.2,94,0,1,27,16,70,59,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,Fail,26616,5231,47,9.4,65,0,0,16,27,33,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4657318146,Fail,24313,6463,43,8.6,74,0,0,10,17,20,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,26449,5249,48,9.6,72,0,1,17,10,52,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4655481115,Win,25594,1909,46,9.2,74,0,0,14,19,36,23,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,27442,4387,49,9.8,81,0,1,19,14,55,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4655377113,Win,26146,2313,46,9.2,83,0,0,15,16,45,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,28430,3797,47,9.4,97,0,1,16,15,37,0,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0
4655113715,Win,25463,2013,47,9.4,77,0,0,12,18,27,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,28055,4130,49,9.8,103,0,1,18,12,45,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4654857372,Fail,25890,7855,46,9.2,84,0,1,14,12,34,24,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,25192,5407,46,9.2,83,0,0,12,14,35,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4654862456,Fail,24922,3292,44,8.8,94,0,0,11,13,20,16,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,25807,8252,45,9.0,87,0,1,13,11,38,11,0,0,0,[],0,0,0,0,0,0,[],0,0
4654676553,Fail,25611,5176,46,9.2,74,0,1,12,17,23,22,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,26344,2114,46,9.2,84,0,0,17,12,46,22,0,0,0,[],0,0,0,0,0,0,[],0,0
4654741443,Fail,27579,3364,49,9.8,88,0,0,19,19,55,0,2,0,0,[],0,0,0,0,0,0,[],0,0,Win,27769,2519,48,9.6,87,0,1,19,19,54,15,0,0,0,[],0,0,0,0,0,0,[],0,0
4654635276,Win,26900,3507,47,9.4,86,0,1,17,14,42,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,26135,2425,45,9.0,83,0,0,14,17,40,110,0,0,0,[],0,0,0,0,0,0,[],0,0
4652667388,Win,24945,3425,45,9.0,95,0,1,9,8,15,2,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,24185,1835,45,9.0,84,0,0,8,9,25,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4651942238,Win,26467,4972,46,9.2,130,16,0,15,12,15,11,0,1,0,['MID_LANE'],3,2,0,1,0,0,[],0,0,Fail,22530,2680,43,8.6,102,20,1,12,15,11,6,0,0,0,[],0,0,0,0,0,0,[],0,0
4651715387,Win,20222,3902,44,8.8,101,0,0,9,12,8,7,52,0,0,[],0,0,0,0,0,0,[],0,0,Fail,24416,1647,45,9.0,154,4,1,12,9,11,81,0,1,0,['BOT_LANE'],1,0,0,1,0,0,[],0,0
4651103645,Fail,11538,2803,31,6.2,185,35,0,1,3,0,11,4,0,0,[],0,0,0,0,0,0,[],0,0,Win,13116,3271,30,6.0,195,53,1,3,1,5,12,4,0,0,[],0,0,0,0,0,0,[],0,0
4650967229,Fail,12384,4189,30,6.0,182,36,0,2,8,4,28,4,0,0,[],0,0,0,0,0,0,[],0,0,Win,14489,1619,32,6.4,190,54,1,8,2,5,17,2,0,0,[],0,0,0,0,0,0,[],0,0
4651011235,Fail,13205,3400,28,5.6,182,41,1,3,7,3,14,3,0,0,[],0,0,0,0,0,0,[],0,0,Win,14811,1711,30,6.0,187,42,0,7,3,14,18,3,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0
4650621990,Win,25011,4021,46,9.2,81,0,0,11,8,26,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Fail,24442,5192,45,9.0,75,0,1,8,11,13,0,0,0,0,[],0,0,0,0,0,0,[],0,0
4650177127,Fail,26730,2660,48,9.6,67,0,0,16,25,47,22,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,28549,2949,51,10.2,64,0,1,25,16,59,22,0,0,0,[],0,0,0,0,0,0,[],0,0
4650201203,Fail,26821,2896,46,9.2,82,0,0,16,21,31,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,28102,5522,48,9.6,91,0,1,21,16,64,1,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
4650097147,Fail,26932,3652,47,9.4,81,0,0,16,24,31,0,0,0,0,[],0,0,0,0,0,0,[],0,0,Win,29396,5724,50,10.0,82,0,1,24,16,56,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0
