gameId,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redWins,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,redBaron,redFirstBaron
4667601010,Win,"[22, 76, 133, 111, 4]",34529,2414,50,10.0,371,99,0,22,14,26,78,10,1,0,['TOP_LANE'],2,0,2,0,0,0,['EARTH_DRAGON'],1,1,0,0,Fail,"[236, 84, 64, 89, 235]",27775,2925,46,9.2,390,73,1,14,22,19,37,12,0,0,[],0,0,0,0,0,1,['WATER_DRAGON'],1,0,0,0
4666433276,Win,"[54, 432, 104, 61, 51]",30399,3374,49,9.8,395,96,0,12,14,17,72,9,0,0,[],1,0,1,0,0,0,[],0,1,0,0,Fail,"[119, 3, 412, 5, 24]",31259,4789,47,9.4,411,83,1,14,12,21,75,8,1,0,['BOT_LANE'],2,0,1,1,0,1,['FIRE_DRAGON'],1,0,0,0
4666262683,Win,"[517, 40, 876, 24, 81]",28408,4325,50,10.0,401,129,1,8,10,5,36,10,1,0,['MID_LANE'],2,1,0,1,0,1,['WATER_DRAGON'],1,1,0,0,Fail,"[22, 120, 555, 38, 8]",27028,2170,49,9.8,414,79,0,10,8,9,34,12,0,0,[],0,0,0,0,0,0,[],0,0,0,0
4666252180,Win,"[201, 76, 84, 22, 875]",29284,1129,51,10.2,400,128,1,11,4,21,55,12,0,0,[],1,0,0,1,0,0,['AIR_DRAGON'],1,0,0,0,Fail,"[55, 64, 44, 164, 429]",25378,1655,46,9.2,390,91,0,4,11,13,44,11,1,0,['TOP_LANE'],1,0,1,0,0,1,['FIRE_DRAGON'],1,1,0,0
4666144894,Win,"[58, 5, 517, 29, 497]",29786,2358,49,9.8,419,81,1,14,14,16,34,24,0,0,[],1,1,0,0,0,1,"['FIRE_DRAGON', 'WATER_DRAGON']",2,1,0,0,Fail,"[64, 69, 875, 202, 133]",31178,3348,49,9.8,449,92,0,14,14,25,53,15,1,0,['BOT_LANE'],1,0,0,1,0,0,[],0,0,0,0
4665412578,Fail,"[157, 84, 37, 360, 104]",29544,2914,49,9.8,332,76,0,16,21,9,28,9,0,0,[],1,0,1,0,0,0,[],0,1,0,0,Win,"[81, 53, 74, 15, 56]",31299,3784,52,10.4,337,91,1,21,16,28,30,4,1,0,['BOT_LANE'],1,0,0,1,0,1,"['EARTH_DRAGON', 'FIRE_DRAGON']",2,0,0,0
4665086284,Win,"[517, 54, 555, 4, 111]",57490,5940,79,15.8,192,0,1,43,34,106,0,0,1,1,['MID_LANE'],3,3,0,0,2,0,[],0,0,0,0,Fail,"[113, 22, 122, 236, 53]",50902,52,73,14.6,182,0,0,34,43,90,0,0,0,0,[],3,3,0,0,1,0,[],0,0,0,0
4664899276,Win,"[29, 497, 876, 114, 39]",32068,3603,50,10.0,461,99,0,13,8,17,36,24,1,0,['MID_LANE'],2,1,0,1,0,1,['FIRE_DRAGON'],1,1,0,0,Fail,"[40, 84, 119, 164, 28]",26810,3795,48,9.6,359,100,1,8,13,11,40,10,0,0,[],1,0,1,0,0,0,[],0,0,0,0
4664639258,Win,"[117, 164, 104, 7, 22]",35779,1341,52,10.4,379,95,1,25,10,26,36,10,1,0,['TOP_LANE'],4,1,1,2,0,0,['WATER_DRAGON'],1,1,0,0,Fail,"[421, 69, 84, 236, 267]",26126,991,45,9.0,365,66,0,10,25,4,34,6,0,0,[],1,0,1,0,0,1,['FIRE_DRAGON'],1,0,0,0
4664126988,Fail,"[104, 360, 3, 126, 235]",23412,2897,42,8.4,315,82,0,4,27,3,27,5,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[875, 119, 44, 20, 107]",38952,3767,50,10.0,377,102,1,27,4,36,27,5,1,1,['TOP_LANE'],6,3,2,1,1,1,"['WATER_DRAGON', 'FIRE_DRAGON']",2,1,0,0
4664071468,Fail,"[59, 117, 81, 164, 43]",29809,3586,48,9.6,426,87,1,13,11,10,29,14,1,0,['TOP_LANE'],1,0,1,0,0,0,[],0,1,0,0,Win,"[114, 51, 76, 412, 236]",28130,2470,48,9.6,388,98,0,11,13,8,58,11,0,0,[],0,0,0,0,0,1,['FIRE_DRAGON'],1,0,0,0
4663925652,Fail,"[876, 126, 29, 13, 497]",29175,5237,50,10.0,396,81,0,13,18,18,36,16,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[39, 202, 104, 80, 38]",33707,657,51,10.2,427,114,1,18,13,20,54,12,1,0,['TOP_LANE'],3,0,1,2,0,1,['AIR_DRAGON'],1,1,0,0
4662765213,Fail,"[245, 21, 24, 44, 517]",25727,3979,46,9.2,370,91,0,7,13,8,32,8,0,0,[],1,0,1,0,0,1,['WATER_DRAGON'],1,0,0,0,Win,"[164, 58, 60, 875, 236]",31762,5009,49,9.8,418,81,1,13,7,13,26,10,1,0,['TOP_LANE'],4,2,1,1,0,0,['FIRE_DRAGON'],1,1,0,0
4662570948,Win,"[60, 238, 115, 107, 80]",32534,2504,51,10.2,383,116,0,18,9,13,56,22,1,0,['BOT_LANE'],2,1,0,1,0,0,['AIR_DRAGON'],1,1,0,0,Fail,"[120, 69, 22, 111, 236]",26807,2414,46,9.2,404,70,1,9,18,9,41,14,0,0,[],1,0,0,1,0,1,['WATER_DRAGON'],1,0,0,0
4662462856,Fail,"[120, 3, 235, 875, 58]",30228,1979,49,9.8,398,86,1,13,9,20,44,15,1,0,['TOP_LANE'],2,1,1,0,0,0,[],0,1,0,0,Win,"[150, 497, 29, 876, 517]",29674,3974,50,10.0,428,103,0,9,13,15,38,11,0,0,[],2,0,1,1,0,1,"['AIR_DRAGON', 'WATER_DRAGON']",2,0,0,0
4658198356,Win,"[110, 43, 55, 80, 37]",51536,9516,77,15.4,196,0,1,38,24,98,0,0,0,1,[],1,1,0,0,1,0,[],0,0,0,0,Fail,"[4, 31, 9, 235, 134]",46936,2886,72,14.4,180,0,0,24,38,64,0,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0,0,0
4658185836,Win,"[203, 16, 154, 246, 38]",36795,2660,60,12.0,116,0,0,31,22,83,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Fail,"[67, 7, 268, 136, 98]",36537,5382,59,11.8,127,0,1,22,31,48,25,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,0
4658108047,Fail,"[875, 99, 350, 245, 51]",22812,2707,44,8.8,271,49,0,9,21,13,24,5,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[54, 202, 99, 517, 59]",32578,4993,47,9.4,354,63,1,21,9,27,46,11,1,0,['BOT_LANE'],3,2,0,1,0,1,['FIRE_DRAGON'],1,0,0,0
4658028049,Fail,"[23, 111, 98, 236, 85]",51091,521,76,15.2,173,0,0,37,37,104,56,0,0,0,[],2,2,0,0,0,0,[],0,0,0,0,Win,"[51, 103, 235, 58, 90]",51602,5707,76,15.2,197,0,1,37,37,87,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4658052759,Win,"[498, 202, 114, 90, 53]",51843,13210,77,15.4,185,0,1,34,25,102,33,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0,Fail,"[36, 25, 164, 121, 40]",46001,4595,73,14.6,176,0,0,25,34,59,0,1,0,0,[],0,0,0,0,0,0,[],0,0,0,0
4657443358,Win,"[61, 134, 119, 143, 30]",53509,2219,77,15.4,192,0,1,47,37,109,122,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0,Fail,"[245, 67, 21, 50, 82]",51256,4886,78,15.6,163,0,0,37,47,71,0,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0
4657318146,Fail,"[12, 25, 121, 63, 142]",35720,6675,58,11.6,124,0,0,14,30,24,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[96, 53, 35, 4, 77]",41966,12716,67,13.4,134,0,1,30,14,92,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4655481115,Win,"[76, 238, 222, 44, 427]",48907,1807,76,15.2,175,0,0,32,41,77,52,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,Fail,"[126, 53, 69, 876, 40]",52076,4556,77,15.4,185,0,1,41,32,121,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4655377113,Win,"[59, 6, 110, 63, 117]",52889,5621,78,15.6,208,0,0,39,36,102,0,0,0,0,[],2,2,0,0,1,0,[],0,0,0,0,Fail,"[101, 107, 29, 39, 876]",51897,3373,76,15.2,200,0,1,36,39,65,0,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0
4655113715,Win,"[112, 516, 61, 56, 81]",50335,5235,77,15.4,181,0,0,33,38,67,0,0,0,0,[],2,2,0,0,0,0,[],0,0,0,0,Fail,"[110, 51, 39, 25, 45]",51185,2817,77,15.4,206,0,1,38,33,77,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4654857372,Fail,"[67, 43, 245, 84, 76]",49538,3027,77,15.4,183,0,1,36,34,82,38,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,Win,"[53, 777, 90, 22, 21]",50674,4359,76,15.2,191,0,0,34,36,81,8,1,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0,0,0
4654862456,Fail,"[51, 202, 78, 163, 62]",47560,5000,72,14.4,192,0,0,28,43,51,26,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[518, 20, 55, 427, 15]",52991,5506,79,15.8,176,0,1,43,28,122,26,0,1,1,['MID_LANE'],4,4,0,0,2,0,[],0,0,0,0
4654676553,Fail,"[876, 3, 96, 8, 432]",46935,2795,73,14.6,161,0,1,24,42,49,46,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[45, 110, 99, 101, 32]",51987,8264,76,15.2,190,0,0,42,24,118,46,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0
4654741443,Fail,"[30, 497, 9, 42, 8]",51997,9929,78,15.6,196,0,0,41,36,110,0,2,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,0,Win,"[114, 28, 51, 4, 202]",51800,2237,75,15.0,198,0,1,36,41,95,30,0,0,1,[],2,2,0,0,1,0,[],0,0,0,0
4654635276,Win,"[498, 24, 26, 266, 518]",50872,3939,79,15.8,197,0,1,40,34,79,0,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,0,Fail,"[134, 432, 143, 15, 875]",49152,1695,75,15.0,179,0,0,34,40,88,220,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0
4652667388,Win,"[63, 54, 39, 157, 235]",49547,6657,76,15.2,189,0,1,30,32,68,7,0,0,0,[],2,2,0,0,0,0,[],0,0,0,0,Fail,"[34, 20, 266, 21, 267]",49593,1638,74,14.8,174,0,0,32,30,87,0,0,1,1,['MID_LANE'],2,2,0,0,1,0,[],0,0,0,0
4651942238,Win,"[51, 51, 51, 51, 51]",48714,2515,70,14.0,227,36,0,31,38,33,21,2,1,0,['MID_LANE'],3,2,0,1,0,0,[],0,1,0,0,Fail,"[53, 53, 53, 53, 53]",51807,2899,75,15.0,238,68,1,38,31,34,16,4,0,0,[],4,1,2,1,0,1,['FIRE_DRAGON'],1,0,0,0
4651715387,Win,"[235, 235, 235, 235, 235]",43700,6785,71,14.2,246,8,0,25,20,40,20,103,0,0,[],2,1,0,1,0,0,[],0,0,0,0,Fail,"[420, 420, 420, 420, 420]",44706,1303,67,13.4,313,29,1,20,25,18,187,1,1,0,['BOT_LANE'],4,2,1,1,0,0,[],0,1,0,0
4651103645,Fail,"[61, 6, 43, 104, 202]",26334,2939,49,9.8,422,91,0,7,6,11,42,12,0,0,[],0,0,0,0,0,0,['WATER_DRAGON'],1,0,0,0,Win,"[236, 51, 412, 876, 8]",28345,3415,48,9.6,441,113,1,6,7,10,38,15,1,0,['BOT_LANE'],1,0,0,1,0,1,['AIR_DRAGON'],1,1,0,0
4650967229,Fail,"[39, 517, 235, 104, 98]",27190,2330,47,9.4,389,81,0,8,16,15,76,9,0,0,[],0,0,0,0,0,1,['EARTH_DRAGON'],1,0,0,0,Win,"[126, 145, 89, 876, 4]",32944,5943,50,10.0,432,121,1,16,8,12,49,10,1,0,['TOP_LANE'],3,1,1,1,0,0,['WATER_DRAGON'],1,1,0,0
4651011235,Fail,"[12, 64, 517, 4, 51]",30389,3915,49,9.8,345,77,1,16,22,29,39,9,0,0,[],1,0,0,1,0,0,[],0,0,0,0,Win,"[429, 875, 8, 3, 104]",34024,6174,49,9.8,394,91,0,22,16,25,43,10,1,0,['BOT_LANE'],4,2,1,1,0,1,"['WATER_DRAGON', 'AIR_DRAGON']",2,1,0,0
4650621990,Win,"[81, 105, 21, 22, 235]",49394,3204,75,15.0,189,0,0,32,26,73,2,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,Fail,"[222, 89, 45, 1, 133]",48152,4927,74,14.8,183,0,1,26,32,45,0,0,1,0,['MID_LANE'],2,2,0,0,0,0,[],0,0,0,0
4650177127,Fail,"[51, 81, 64, 432, 161]",51294,3063,78,15.6,173,0,0,39,50,99,46,0,0,0,[],1,1,0,0,0,0,[],0,0,0,0,Win,"[50, 12, 86, 523, 63]",53064,4214,80,16.0,165,0,1,50,39,105,46,0,1,0,['MID_LANE'],1,1,0,0,0,0,[],0,0,0,0
4650201203,Fail,"[133, 13, 86, 246, 99]",50003,2217,74,14.8,191,0,0,34,41,81,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,Win,"[39, 110, 50, 412, 105]",51780,6002,77,15.4,200,0,1,41,34,113,3,0,1,1,['MID_LANE'],3,3,0,0,1,0,[],0,0,0,0
