,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
11,0,"[876, 126, 29, 13, 497]",49937,3082,68,13.6,678,149,0,22,32,41,73,35,0,0,0,0,0,0,0,0,0,1,0,0,0,"[39, 202, 104, 80, 38]",59100,2587,74,14.8,699,219,1,32,22,55,90,32,1,0,1,6,2,2,2,0,1,2,2,1,0,0,1,0,0,0,1,0,1,0,0
12,0,"[245, 21, 24, 44, 517]",46010,3490,65,13.0,658,144,0,14,19,32,74,29,0,0,0,3,1,1,1,0,1,1,0,0,0,"[164, 58, 60, 875, 236]",52285,4289,70,14.0,703,177,1,19,14,23,58,28,1,0,1,6,2,2,2,0,0,2,2,1,0,0,0,1,0,0,0,1,0,1,0
13,1,"[60, 238, 115, 107, 80]",56644,6042,70,14.0,582,229,0,39,14,37,92,45,1,1,3,6,3,1,2,1,0,1,2,1,0,"[120, 69, 22, 111, 236]",44709,2564,61,12.2,656,114,1,14,39,14,77,31,0,0,0,4,1,1,2,0,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0
14,0,"[120, 3, 235, 875, 58]",47357,2626,64,12.8,584,138,1,22,28,40,77,34,1,0,1,2,1,1,0,0,0,1,1,0,0,"[150, 497, 29, 876, 517]",53759,5035,72,14.4,609,198,0,28,22,59,78,28,0,0,0,4,1,1,2,0,1,3,1,1,0,0,1,0,0,0,1,1,1,0,0
15,1,"[110, 43, 55, 80, 37]",51536,9516,77,15.4,196,0,1,38,24,98,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,"[4, 31, 9, 235, 134]",46936,2886,72,14.4,180,0,0,24,38,64,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,"[203, 16, 154, 246, 38]",36795,2660,60,12.0,116,0,0,31,22,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[67, 7, 268, 136, 98]",36537,5382,59,11.8,127,0,1,22,31,48,25,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,"[875, 99, 350, 245, 51]",39710,2548,59,11.8,427,73,0,18,38,29,50,18,0,0,0,1,0,1,0,0,0,0,0,0,0,"[54, 202, 99, 517, 59]",56103,8478,68,13.6,516,146,1,38,18,58,87,20,1,1,3,8,3,3,2,1,1,3,1,1,1,0,0,0,0,0,1,0,1,1,0
18,0,"[23, 111, 98, 236, 85]",61887,3057,87,17.4,218,0,0,47,48,126,75,0,0,0,0,2,2,0,0,1,0,0,0,0,0,"[51, 103, 235, 58, 90]",64250,8505,89,17.8,231,0,1,48,47,115,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,"[498, 202, 114, 90, 53]",57870,4607,82,16.4,208,0,1,37,29,112,37,0,1,1,2,4,4,0,0,2,0,0,0,0,0,"[36, 25, 164, 121, 40]",52333,5152,78,15.6,208,0,0,29,37,68,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,"[61, 134, 119, 143, 30]",69527,5292,90,18.0,262,0,1,63,47,148,174,0,1,1,2,4,4,0,0,1,0,0,0,0,0,"[245, 67, 21, 50, 82]",63602,2452,89,17.8,215,0,0,47,63,94,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,"[12, 25, 121, 63, 142]",35720,6675,58,11.6,124,0,0,14,30,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[96, 53, 35, 4, 77]",41966,12716,67,13.4,134,0,1,30,14,92,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,"[76, 238, 222, 44, 427]",70454,10304,90,18.0,278,0,0,51,51,133,77,0,0,0,0,4,4,0,0,1,0,0,0,0,0,"[126, 53, 69, 876, 40]",68165,4215,90,18.0,247,0,1,51,51,153,0,1,1,1,2,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,"[59, 6, 110, 63, 117]",60294,11726,86,17.2,231,0,0,46,39,125,0,0,0,0,0,4,4,0,0,1,0,0,0,0,0,"[101, 107, 29, 39, 876]",56951,-374,80,16.0,217,0,1,39,46,69,0,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,"[112, 516, 61, 56, 81]",67471,9611,90,18.0,267,0,0,48,45,98,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,"[110, 51, 39, 25, 45]",64102,1505,88,17.6,267,0,1,45,48,90,0,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"[67, 43, 245, 84, 76]",63852,2046,90,18.0,248,0,1,48,48,103,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[53, 777, 90, 22, 21]",66620,4645,90,18.0,253,0,0,48,48,111,14,1,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,"[51, 202, 78, 163, 62]",47560,5000,72,14.4,192,0,0,28,43,51,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[518, 20, 55, 427, 15]",52991,5506,79,15.8,176,0,1,43,28,122,26,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,"[876, 3, 96, 8, 432]",73906,4441,90,18.0,279,0,1,40,65,82,74,0,0,0,0,2,2,0,0,1,0,0,0,0,0,"[45, 110, 99, 101, 32]",79516,10483,90,18.0,306,0,0,65,40,178,74,0,1,1,2,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,"[30, 497, 9, 42, 8]",54525,2317,80,16.0,208,0,0,41,41,110,0,2,1,0,2,1,1,0,0,0,0,0,0,0,0,"[114, 28, 51, 4, 202]",58315,6797,81,16.2,220,0,1,41,41,109,31,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,"[498, 24, 26, 266, 518]",80272,4489,90,18.0,343,0,1,60,60,117,2,0,1,1,2,2,2,0,0,1,0,0,0,0,0,"[134, 432, 143, 15, 875]",79552,6057,90,18.0,336,0,0,60,60,142,389,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,"[63, 54, 39, 157, 235]",76962,5979,90,18.0,326,0,1,52,53,108,12,0,0,0,0,4,4,0,0,2,0,0,0,0,0,"[34, 20, 266, 21, 267]",73990,5870,90,18.0,277,0,0,53,52,126,0,0,1,1,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,"[51, 51, 51, 51, 51]",78547,7700,90,18.0,331,96,0,56,57,86,36,7,1,0,2,4,3,0,1,1,0,0,1,0,0,"[53, 53, 53, 53, 53]",79539,6140,89,17.8,370,110,1,57,56,56,32,6,0,1,0,6,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
32,1,"[235, 235, 235, 235, 235]",68148,5573,89,17.8,384,57,0,40,24,64,30,149,0,1,0,8,4,2,2,3,1,1,0,0,0,"[420, 420, 420, 420, 420]",61499,141,85,17.0,494,29,1,24,40,25,259,4,1,0,3,7,3,2,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
33,0,"[61, 6, 43, 104, 202]",44173,4089,65,13.0,665,142,0,13,15,19,95,28,0,0,0,1,0,1,0,0,0,1,1,0,0,"[236, 51, 412, 876, 8]",48405,2356,66,13.2,665,195,1,15,13,27,65,35,1,1,3,9,5,2,2,1,1,2,1,0,0,0,0,1,0,0,1,1,0,0,0
34,0,"[39, 517, 235, 104, 98]",39310,2460,59,11.8,582,109,0,11,25,19,112,23,0,0,0,2,0,2,0,0,1,1,1,0,0,"[126, 145, 89, 876, 4]",47635,4410,63,12.6,579,181,1,25,11,32,75,15,1,1,1,6,2,1,3,1,0,2,1,0,0,0,1,0,0,0,0,0,1,1,0
35,0,"[12, 64, 517, 4, 51]",46438,1613,63,12.6,586,136,1,19,37,38,85,30,0,0,0,2,1,0,1,0,0,0,0,0,0,"[429, 875, 8, 3, 104]",56443,4623,71,14.2,638,174,0,37,19,53,90,27,1,0,3,4,2,1,1,0,1,4,2,1,1,0,0,0,0,0,1,2,1,0,0
36,1,"[81, 105, 21, 22, 235]",79966,10481,90,18.0,333,0,0,56,43,122,3,0,0,1,0,3,3,0,0,2,0,0,0,0,0,"[222, 89, 45, 1, 133]",76319,3209,90,18.0,328,0,1,43,56,78,0,0,1,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,"[51, 81, 64, 432, 161]",62196,1965,89,17.8,219,0,0,48,63,118,58,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[50, 12, 86, 523, 63]",67660,9780,90,18.0,225,0,1,63,48,136,58,0,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,"[133, 13, 86, 246, 99]",72992,3522,90,18.0,287,0,0,54,64,119,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"[39, 110, 50, 412, 105]",76104,6411,90,18.0,300,0,1,64,54,169,5,0,1,1,2,6,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,"[51, 34, 126, 105, 29]",55654,3334,81,16.2,216,0,0,34,57,61,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"[84, 5, 16, 223, 134]",61065,2815,85,17.0,188,0,1,57,34,124,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,"[114, 104, 22, 89, 245]",56224,5416,68,13.6,561,184,1,40,23,68,37,22,1,0,3,8,5,1,2,1,1,3,2,0,0,"[81, 876, 3, 164, 111]",45447,396,65,13.0,562,128,0,23,40,30,50,10,0,1,0,2,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
41,1,"[61, 84, 141, 96, 117]",42545,471,64,12.8,640,186,0,9,16,13,96,27,1,0,3,3,1,1,1,0,0,1,0,0,0,"[81, 142, 120, 875, 126]",46084,2963,69,13.8,633,161,1,16,9,23,86,32,0,0,0,4,2,1,1,0,1,3,2,1,0,0,0,0,1,0,1,0,1,1,0
42,0,"[517, 202, 78, 104, 8]",40081,2183,63,12.6,576,162,1,13,27,19,109,17,0,0,0,0,0,0,0,0,1,1,0,0,0,"[876, 29, 117, 164, 84]",50137,6641,71,14.2,669,161,0,27,13,28,54,34,1,1,3,7,3,1,3,1,0,2,2,0,0,0,0,1,0,0,1,0,0,1,0
43,0,"[126, 84, 64, 51, 25]",50748,3329,67,13.4,660,195,1,21,22,24,80,30,0,0,0,3,2,1,0,0,1,3,2,0,0,"[777, 99, 203, 117, 235]",49133,4587,69,13.8,604,146,0,22,21,44,97,38,1,0,3,2,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0
44,1,"[517, 120, 81, 432, 114]",53419,5628,68,13.6,597,181,1,31,15,58,122,31,1,1,1,9,4,2,3,2,1,3,1,0,0,"[429, 236, 76, 875, 3]",42196,2821,62,12.4,578,115,0,15,31,29,192,36,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
45,1,"[37, 432, 40, 27, 86]",52666,7383,77,15.4,163,0,1,47,33,121,44,0,1,1,2,4,4,0,0,1,0,0,0,0,0,"[34, 51, 157, 67, 134]",47818,2558,73,14.6,186,0,0,33,47,71,49,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,"[75, 516, 126, 54, 99]",42504,1354,66,13.2,148,0,0,28,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[50, 133, 223, 102, 131]",47683,4948,70,14.0,159,0,1,42,28,88,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,"[157, 81, 84, 37, 203]",45221,6842,61,12.2,520,150,1,20,18,28,48,12,1,1,2,6,4,1,1,2,1,3,1,0,0,"[238, 236, 98, 77, 17]",35028,1538,59,11.8,414,95,0,18,20,17,119,9,0,0,0,4,1,0,3,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
48,1,"[876, 203, 50, 777, 67]",47815,3822,65,13.0,472,115,0,33,39,25,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 202, 64, 122, 157]",54213,2764,68,13.6,500,183,1,39,33,46,79,8,1,0,3,6,2,2,2,0,1,3,1,0,0,0,0,0,0,0,1,1,1,0,0
49,0,"[21, 117, 245, 875, 12]",48050,6067,67,13.4,566,88,1,26,33,41,62,28,0,0,0,0,0,0,0,0,0,0,1,0,0,"[55, 61, 104, 202, 80]",55971,3994,70,14.0,609,201,0,33,26,36,98,35,1,1,3,10,3,4,3,4,1,3,1,1,1,0,0,0,0,0,1,1,0,1,0
50,1,"[202, 875, 76, 246, 126]",51233,4845,66,13.2,549,172,1,36,21,41,136,28,1,0,3,4,3,0,1,0,0,1,2,0,0,"[517, 236, 64, 429, 44]",41183,2653,61,12.2,536,92,0,21,36,33,76,18,0,1,0,2,0,1,1,1,1,2,0,0,0,0,1,0,0,0,1,0,0,1,0
51,0,"[43, 876, 235, 126, 268]",31997,542,52,10.4,397,82,0,13,23,16,40,7,0,0,0,1,0,1,0,0,0,0,0,0,0,"[61, 120, 51, 99, 39]",45191,3708,58,11.6,564,150,1,23,13,21,44,14,1,1,3,10,5,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,1,1,0
52,1,"[876, 236, 202, 111, 164]",56249,4998,69,13.8,606,194,1,36,28,45,107,34,0,0,0,6,2,1,3,0,0,2,1,0,0,"[76, 27, 497, 29, 246]",52253,3745,69,13.8,510,148,0,28,36,57,130,28,1,0,1,3,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0
53,0,"[84, 876, 89, 235, 39]",46325,3874,66,13.2,665,144,0,20,34,22,67,36,0,0,0,0,0,0,0,0,1,1,0,0,0,"[80, 114, 28, 22, 58]",56566,7939,75,15.0,651,206,1,34,20,25,86,38,1,0,3,6,2,2,2,0,0,2,1,1,0,0,0,0,1,0,1,0,1,0,0
54,1,"[145, 246, 89, 102, 84]",44159,6299,63,12.6,483,146,0,33,12,36,43,24,0,1,0,3,2,1,0,1,1,3,2,0,0,"[39, 12, 202, 164, 28]",33686,4777,53,10.6,465,84,1,12,33,11,78,6,1,0,2,4,3,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
55,0,"[203, 40, 22, 61, 164]",37813,1320,55,11.0,444,71,0,18,25,23,51,17,0,0,0,2,0,1,1,0,1,3,1,0,0,"[145, 876, 53, 58, 236]",51066,7581,66,13.2,581,208,1,25,18,31,57,24,1,0,3,8,3,3,2,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0
56,1,"[517, 58, 875, 235, 164]",41915,1582,62,12.4,536,148,0,22,6,19,45,14,1,0,2,6,2,2,2,0,0,1,2,0,0,"[81, 103, 76, 133, 98]",31874,2849,53,10.6,478,107,1,6,22,11,124,10,0,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0
57,0,"[245, 24, 78, 236, 79]",28617,1982,50,10.0,366,100,0,9,26,10,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 412, 81, 104, 57]",39594,6657,59,11.8,480,136,1,26,9,24,32,16,1,0,1,5,2,2,1,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0
58,1,"[38, 22, 27, 104, 555]",44150,6175,58,11.6,456,116,0,24,23,34,41,21,0,0,0,2,1,1,0,0,0,1,1,1,0,"[136, 60, 875, 126, 202]",37932,1072,52,10.4,420,101,1,23,24,32,69,11,1,0,3,2,1,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,1,0,0
59,1,"[412, 58, 30, 202, 39]",51796,3795,69,13.8,631,187,0,27,19,42,95,24,1,0,1,5,2,2,1,0,1,3,1,0,0,"[81, 114, 236, 60, 43]",50252,6428,69,13.8,626,153,1,19,27,24,61,22,0,0,0,5,1,1,3,0,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0
60,0,"[56, 117, 412, 119, 55]",50707,2498,69,13.8,533,104,0,28,53,44,56,13,0,0,0,0,0,0,0,0,0,1,0,0,0,"[145, 80, 266, 120, 245]",65675,5087,73,14.6,574,212,1,53,28,80,67,23,1,1,1,9,3,3,3,3,1,2,2,1,1,0,0,0,1,0,1,0,1,0,0
61,0,"[121, 517, 22, 236, 412]",48706,4752,67,13.4,621,165,0,17,23,17,73,25,0,0,0,5,2,2,1,0,1,1,2,0,0,"[51, 24, 876, 25, 126]",53540,3927,71,14.2,655,195,1,23,17,45,67,31,1,0,3,5,2,2,1,0,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0
62,1,"[523, 78, 246, 8, 104]",57323,9473,72,14.4,614,160,1,38,24,42,51,29,1,1,3,5,3,0,2,1,0,0,2,1,1,"[429, 80, 517, 20, 266]",45150,1325,64,12.8,531,125,0,24,38,33,62,19,0,0,0,5,2,1,2,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0
63,1,"[202, 154, 91, 876, 80]",60632,4769,74,14.8,657,217,0,36,16,60,87,23,0,1,0,5,3,1,1,1,0,2,2,1,0,"[164, 110, 497, 76, 517]",45275,3207,65,13.0,630,130,1,16,36,27,96,21,1,0,3,4,1,1,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
64,1,"[84, 876, 80, 235, 157]",35771,8386,52,10.4,401,122,1,22,6,24,33,11,1,0,1,3,1,2,0,0,0,0,1,0,0,"[12, 517, 22, 104, 41]",24117,1517,44,8.8,337,76,0,6,22,10,28,9,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65,0,"[202, 39, 106, 876, 432]",28492,3362,50,10.0,404,109,0,6,29,7,88,10,0,0,0,0,0,0,0,0,0,0,1,0,0,"[59, 55, 80, 81, 236]",43607,9432,59,11.8,487,118,1,29,6,45,92,9,1,1,3,9,5,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
66,1,"[117, 104, 80, 222, 142]",52193,2219,69,13.8,593,197,0,24,25,45,105,39,0,0,0,3,1,1,1,0,0,2,0,1,0,"[875, 432, 60, 164, 81]",48732,2354,65,13.0,564,139,1,25,24,45,202,36,1,0,1,6,3,1,2,0,1,1,2,0,0,1,0,1,0,0,0,1,0,0,0
67,1,"[59, 111, 84, 875, 81]",34723,3798,54,10.8,431,102,0,20,14,22,36,10,1,0,2,2,1,1,0,0,1,2,1,0,0,"[142, 22, 164, 89, 120]",29619,2293,50,10.0,396,80,1,14,20,15,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
68,0,"[161, 164, 18, 64, 875]",23849,2244,46,9.2,330,79,0,6,26,6,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,"[58, 777, 44, 67, 76]",34281,6021,52,10.4,390,116,1,26,6,19,68,8,1,0,1,4,0,2,2,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0
69,1,"[120, 84, 79, 7, 236]",51421,3953,65,13.0,525,124,1,32,27,46,61,19,0,1,0,5,2,3,0,1,1,1,1,0,0,"[121, 412, 222, 154, 245]",49704,3249,66,13.2,509,161,0,27,32,42,48,17,1,0,1,9,3,2,4,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
70,0,"[876, 80, 25, 202, 24]",44924,2173,65,13.0,598,156,0,16,30,31,97,20,0,0,0,1,0,1,0,0,0,0,0,0,0,"[104, 78, 89, 235, 142]",58127,7375,71,14.2,644,188,1,30,16,63,104,38,1,1,1,9,2,3,4,1,1,3,2,1,1,0,0,0,0,0,1,1,1,0,0
71,0,"[43, 81, 76, 57, 236]",39960,1570,63,12.6,541,140,0,12,34,16,114,16,0,0,0,1,0,1,0,0,0,1,0,0,0,"[523, 104, 78, 12, 105]",54480,3755,72,14.4,577,228,1,34,12,37,64,44,1,0,3,5,2,1,2,0,1,3,2,1,1,0,0,1,0,0,1,0,1,1,0
72,1,"[21, 24, 245, 350, 104]",54011,5743,71,14.2,528,156,1,31,29,45,66,25,1,1,3,5,4,0,1,1,1,4,2,1,0,"[81, 421, 41, 412, 84]",50407,5254,68,13.6,536,153,0,29,31,39,62,16,0,0,0,6,3,1,2,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0
73,1,"[202, 104, 10, 84, 16]",51583,5995,69,13.8,685,168,0,22,9,23,98,30,0,0,0,5,3,1,1,0,1,4,1,0,0,"[8, 106, 58, 236, 875]",43244,980,66,13.2,654,152,1,9,22,15,78,21,1,1,1,3,0,1,2,1,0,0,1,1,0,1,1,2,0,0,0,0,0,0,0
74,0,"[203, 429, 875, 24, 84]",51083,2273,66,13.2,640,183,0,24,29,22,73,33,1,0,1,4,1,2,1,0,1,2,1,0,0,"[51, 104, 114, 99, 61]",55265,2813,71,14.2,619,203,1,29,24,51,68,35,0,0,0,3,2,0,1,0,0,2,1,1,0,0,1,0,1,0,2,0,0,0,0
75,0,"[432, 517, 117, 104, 51]",41638,6549,62,12.4,570,126,1,12,27,23,148,30,0,0,0,0,0,0,0,0,0,0,2,0,0,"[202, 80, 84, 875, 57]",49367,4195,65,13.0,608,154,0,27,12,50,159,39,1,1,1,6,3,2,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0
76,1,"[142, 80, 516, 421, 145]",52042,5827,69,13.8,581,174,0,23,25,39,133,34,1,0,3,6,2,2,2,0,1,2,2,1,0,"[777, 111, 64, 22, 3]",45858,4078,63,12.6,576,125,1,25,23,67,90,40,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0
77,0,"[84, 104, 51, 412, 164]",44030,2422,63,12.6,589,126,0,19,38,23,58,33,0,0,0,2,0,1,1,0,0,0,0,0,0,"[58, 102, 236, 80, 202]",58304,7544,73,14.6,623,206,1,38,19,49,106,30,1,1,3,9,4,2,3,1,1,4,2,1,1,0,0,0,0,0,0,1,2,1,0
