,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
19,1,"[498, 202, 114, 90, 53]",14211,6711,30,6.0,35,0,1,2,1,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[36, 25, 164, 121, 40]",13768,4893,30,6.0,36,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,"[61, 134, 119, 143, 30]",15772,4887,30,6.0,41,0,1,8,6,21,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[245, 67, 21, 50, 82]",15123,3458,30,6.0,30,0,0,6,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,"[12, 25, 121, 63, 142]",13626,4726,29,5.8,29,0,0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[96, 53, 35, 4, 77]",15137,6237,30,6.0,31,0,1,6,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,"[76, 238, 222, 44, 427]",14440,3140,30,6.0,32,0,0,4,7,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[126, 53, 69, 876, 40]",15349,4924,30,6.0,31,0,1,7,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,"[59, 6, 110, 63, 117]",15379,5779,32,6.4,33,0,0,8,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[101, 107, 29, 39, 876]",15015,915,30,6.0,38,0,1,6,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,"[112, 516, 61, 56, 81]",13950,2650,30,6.0,27,0,0,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[110, 51, 39, 25, 45]",15567,6442,31,6.2,43,0,1,8,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"[67, 43, 245, 84, 76]",15230,3930,30,6.0,31,0,1,8,4,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[53, 777, 90, 22, 21]",14388,4238,30,6.0,32,0,0,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,"[51, 202, 78, 163, 62]",14255,6595,29,5.8,36,0,0,4,3,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[518, 20, 55, 427, 15]",14111,5656,30,6.0,34,0,1,3,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,"[876, 3, 96, 8, 432]",14682,3697,29,5.8,28,0,1,5,6,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[45, 110, 99, 101, 32]",14735,6260,30,6.0,33,0,0,6,5,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,"[30, 497, 9, 42, 8]",15449,5169,30,6.0,35,0,0,6,10,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[114, 28, 51, 4, 202]",16415,4620,30,6.0,36,0,1,10,6,31,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,"[498, 24, 26, 266, 518]",15165,6490,30,6.0,33,0,1,6,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[134, 432, 143, 15, 875]",14441,4716,30,6.0,37,0,0,5,6,15,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,"[63, 54, 39, 157, 235]",14420,7485,30,6.0,45,0,1,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[34, 20, 266, 21, 267]",13445,5645,29,5.8,32,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,"[51, 51, 51, 51, 51]",11939,5263,27,5.4,61,0,0,3,4,1,3,0,1,0,2,1,1,0,0,0,0,0,0,0,0,"[53, 53, 53, 53, 53]",10496,1795,27,5.4,28,8,1,4,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,"[235, 235, 235, 235, 235]",9994,3748,26,5.2,34,0,0,4,6,5,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,"[420, 420, 420, 420, 420]",12454,4203,26,5.2,63,0,1,6,4,5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,"[61, 6, 43, 104, 202]",5804,3304,16,3.2,60,16,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[236, 51, 412, 876, 8]",6469,3444,18,3.6,76,23,1,1,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,"[39, 517, 235, 104, 98]",5454,1879,15,3.0,64,12,0,0,5,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[126, 145, 89, 876, 4]",7479,3704,18,3.6,72,26,1,5,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"[12, 64, 517, 4, 51]",6697,2107,17,3.4,64,23,1,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 875, 8, 3, 104]",6973,2573,16,3.2,66,16,0,3,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,"[81, 105, 21, 22, 235]",13639,6104,30,6.0,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[222, 89, 45, 1, 133]",13838,6888,30,6.0,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,"[51, 81, 64, 432, 161]",14955,2935,30,6.0,27,0,0,5,10,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[50, 12, 86, 523, 63]",15778,3553,30,6.0,28,0,1,10,5,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,"[133, 13, 86, 246, 99]",14869,3719,30,6.0,32,0,0,5,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[39, 110, 50, 412, 105]",15735,6385,30,6.0,38,0,1,10,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,"[51, 34, 126, 105, 29]",14469,1414,30,6.0,30,0,0,5,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 5, 16, 223, 134]",16109,7359,31,6.2,33,0,1,10,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,"[114, 104, 22, 89, 245]",7127,3052,16,3.2,58,11,1,4,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 876, 3, 164, 111]",6187,2587,17,3.4,70,24,0,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,"[61, 84, 141, 96, 117]",5443,1343,16,3.2,54,22,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 142, 120, 875, 126]",6637,3277,18,3.6,80,24,1,1,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,"[517, 202, 78, 104, 8]",6468,3268,18,3.6,75,24,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[876, 29, 117, 164, 84]",6005,2905,18,3.6,76,28,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,"[126, 84, 64, 51, 25]",6539,4039,17,3.4,79,16,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[777, 99, 203, 117, 235]",5768,2193,17,3.4,66,20,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,"[517, 120, 81, 432, 114]",6125,2125,17,3.4,61,16,1,2,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 236, 76, 875, 3]",5609,2884,16,3.2,63,22,0,0,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,"[37, 432, 40, 27, 86]",16252,7617,33,6.6,36,0,1,11,5,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[34, 51, 157, 67, 134]",14404,1454,30,6.0,33,0,0,5,11,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,"[75, 516, 126, 54, 99]",14350,1355,30,6.0,34,0,0,4,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[50, 133, 223, 102, 131]",17013,8328,31,6.2,45,0,1,9,4,23,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,"[157, 81, 84, 37, 203]",6720,4220,18,3.6,68,20,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[238, 236, 98, 77, 17]",5035,1685,16,3.2,44,10,0,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,"[876, 203, 50, 777, 67]",6685,2675,17,3.4,49,24,0,3,4,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 202, 64, 122, 157]",7226,3126,17,3.4,63,16,1,4,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,"[21, 117, 245, 875, 12]",5910,2135,16,3.2,55,16,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[55, 61, 104, 202, 80]",6294,3219,18,3.6,69,28,0,1,1,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,"[202, 875, 76, 246, 126]",6858,3858,18,3.6,69,20,1,3,0,1,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[517, 236, 64, 429, 44]",5672,1147,17,3.4,72,16,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,"[43, 876, 235, 126, 268]",5569,1969,17,3.4,58,20,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[61, 120, 51, 99, 39]",7533,3458,17,3.4,67,20,1,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,"[876, 236, 202, 111, 164]",6500,3150,18,3.6,62,23,1,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[76, 27, 497, 29, 246]",5464,2214,16,3.2,60,16,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,"[84, 876, 89, 235, 39]",5915,1905,16,3.2,61,20,0,1,4,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 114, 28, 22, 58]",7213,1763,17,3.4,60,28,1,4,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,"[145, 246, 89, 102, 84]",5722,2647,18,3.6,67,24,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[39, 12, 202, 164, 28]",6447,1297,16,3.2,69,11,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"[203, 40, 22, 61, 164]",6491,2791,16,3.2,62,16,0,2,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[145, 876, 53, 58, 236]",6148,2123,17,3.4,61,24,1,1,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,"[517, 58, 875, 235, 164]",6382,2607,15,3.0,56,12,0,3,1,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 103, 76, 133, 98]",6109,3109,15,3.0,61,20,1,1,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,"[245, 24, 78, 236, 79]",5483,2458,17,3.4,57,12,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 412, 81, 104, 57]",5546,2596,17,3.4,61,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,"[38, 22, 27, 104, 555]",5449,1549,15,3.0,54,20,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[136, 60, 875, 126, 202]",7391,4241,17,3.4,60,19,1,4,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,"[412, 58, 30, 202, 39]",5842,2892,18,3.6,70,24,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 114, 236, 60, 43]",6402,3452,18,3.6,69,24,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,"[56, 117, 412, 119, 55]",6223,3223,17,3.4,59,20,0,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[145, 80, 266, 120, 245]",6601,2226,18,3.6,71,23,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,"[121, 517, 22, 236, 412]",6109,2784,17,3.4,72,24,0,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[51, 24, 876, 25, 126]",6402,3552,17,3.4,62,24,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,"[523, 78, 246, 8, 104]",7836,3086,17,3.4,67,15,1,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 80, 517, 20, 266]",6912,2387,16,3.2,64,16,0,3,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,"[202, 154, 91, 876, 80]",5763,3263,17,3.4,72,18,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[164, 110, 497, 76, 517]",5712,2562,16,3.2,65,20,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,"[84, 876, 80, 235, 157]",6331,1576,15,3.0,62,16,1,2,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[12, 517, 22, 104, 41]",5492,2192,16,3.2,58,20,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,"[202, 39, 106, 876, 432]",5565,1940,17,3.4,63,16,0,0,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[59, 55, 80, 81, 236]",6287,3787,18,3.6,71,16,1,2,0,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,"[117, 104, 80, 222, 142]",5497,2997,17,3.4,64,16,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[875, 432, 60, 164, 81]",5584,3084,17,3.4,60,20,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,"[59, 111, 84, 875, 81]",6072,1647,15,3.0,48,20,0,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[142, 22, 164, 89, 120]",6709,2579,17,3.4,57,27,1,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,"[161, 164, 18, 64, 875]",5858,2433,18,3.6,67,28,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[58, 777, 44, 67, 76]",6321,3171,18,3.6,72,23,1,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,"[120, 84, 79, 7, 236]",6111,3611,17,3.4,68,20,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[121, 412, 222, 154, 245]",5825,3325,18,3.6,67,24,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,"[876, 80, 25, 202, 24]",6009,2859,16,3.2,67,16,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[104, 78, 89, 235, 142]",6764,2964,17,3.4,67,24,1,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,"[43, 81, 76, 57, 236]",6331,2256,17,3.4,51,24,0,2,3,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[523, 104, 78, 12, 105]",6251,2226,15,3.0,41,16,1,3,2,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,"[21, 24, 245, 350, 104]",6338,2713,17,3.4,55,12,1,2,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 421, 41, 412, 84]",5385,1915,16,3.2,56,16,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,"[202, 104, 10, 84, 16]",5985,3485,17,3.4,77,20,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[8, 106, 58, 236, 875]",5694,2519,16,3.2,70,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,"[203, 429, 875, 24, 84]",6975,2725,17,3.4,67,20,0,3,3,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[51, 104, 114, 99, 61]",7157,1682,17,3.4,68,16,1,3,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"[432, 517, 117, 104, 51]",5886,2836,14,2.8,60,12,1,1,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[202, 80, 84, 875, 57]",5150,2500,13,2.6,54,13,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,"[142, 80, 516, 421, 145]",5623,2723,17,3.4,69,16,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[777, 111, 64, 22, 3]",6170,3670,17,3.4,66,20,1,1,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,"[84, 104, 51, 412, 164]",5353,2178,17,3.4,64,15,0,0,4,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[58, 102, 236, 80, 202]",7543,3318,18,3.6,71,21,1,4,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
