,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
10,0,"['59', '117', '81', '164', '43']",2905,405,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['114', '51', '76', '412', '236']",3004,504,6,1.2,14,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,"['876', '126', '29', '13', '497']",2916,416,6,1.2,12,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"['39', '202', '104', '80', '38']",2894,394,6,1.2,8,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,"['245', '21', '24', '44', '517']",2929,429,6,1.2,10,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['164', '58', '60', '875', '236']",2903,403,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,"['60', '238', '115', '107', '80']",2861,361,6,1.2,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['120', '69', '22', '111', '236']",2875,375,6,1.2,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,"['120', '3', '235', '875', '58']",2918,418,6,1.2,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['150', '497', '29', '876', '517']",2875,375,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,"['110', '43', '55', '80', '37']",9517,2567,20,4.0,12,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['4', '31', '9', '235', '134']",9411,2661,20,4.0,12,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,"['203', '16', '154', '246', '38']",9463,2313,20,4.0,8,0,0,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['67', '7', '268', '136', '98']",9733,2483,20,4.0,17,0,1,2,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,"['875', '99', '350', '245', '51']",2852,377,6,1.2,3,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['54', '202', '99', '517', '59']",3310,810,6,1.2,9,0,1,1,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,"['23', '111', '98', '236', '85']",10264,3289,20,4.0,12,0,0,5,2,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['51', '103', '235', '58', '90']",9746,1396,20,4.0,10,0,1,2,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,"['498', '202', '114', '90', '53']",9108,2358,20,4.0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['36', '25', '164', '121', '40']",9267,2292,20,4.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,"['61', '134', '119', '143', '30']",9893,2993,20,4.0,13,0,1,3,1,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['245', '67', '21', '50', '82']",9295,1810,20,4.0,10,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,"['12', '25', '121', '63', '142']",9028,3178,20,4.0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['96', '53', '35', '4', '77']",9714,3014,20,4.0,10,0,1,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,"['76', '238', '222', '44', '427']",9171,2436,20,4.0,14,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['126', '53', '69', '876', '40']",9029,2179,20,4.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,"['59', '6', '110', '63', '117']",8938,1988,20,4.0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['101', '107', '29', '39', '876']",10077,3077,20,4.0,16,0,1,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,"['112', '516', '61', '56', '81']",8979,2154,20,4.0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['110', '51', '39', '25', '45']",9323,2773,20,4.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"['67', '43', '245', '84', '76']",10029,3429,20,4.0,9,0,1,4,1,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['53', '777', '90', '22', '21']",9340,2640,20,4.0,12,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,"['51', '202', '78', '163', '62']",9685,2460,20,4.0,11,0,0,3,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['518', '20', '55', '427', '15']",9884,2764,20,4.0,12,0,1,3,3,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,"['876', '3', '96', '8', '432']",9472,2437,20,4.0,6,0,1,2,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['45', '110', '99', '101', '32']",9712,2337,23,4.6,18,0,0,2,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,"['30', '497', '9', '42', '8']",9050,2075,20,4.0,10,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['114', '28', '51', '4', '202']",10168,3423,20,4.0,18,0,1,3,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,"['498', '24', '26', '266', '518']",10136,2836,20,4.0,7,0,1,4,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['134', '432', '143', '15', '875']",9699,2599,20,4.0,11,0,0,3,4,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,"['63', '54', '39', '157', '235']",9493,2558,20,4.0,13,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['34', '20', '266', '21', '267']",9122,2122,20,4.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,"['51', '51', '51', '51', '51']",5284,709,15,3.0,5,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['53', '53', '53', '53', '53']",5731,541,15,3.0,5,4,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,"['235', '235', '235', '235', '235']",5991,1616,15,3.0,4,0,0,2,2,3,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,"['420', '420', '420', '420', '420']",6234,884,15,3.0,11,0,1,2,2,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,"['61', '6', '43', '104', '202']",2954,454,7,1.4,14,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"['236', '51', '412', '876', '8']",2885,385,6,1.2,10,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,"['39', '517', '235', '104', '98']",2835,335,6,1.2,6,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['126', '145', '89', '876', '4']",2978,478,6,1.2,14,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"['12', '64', '517', '4', '51']",2954,454,6,1.2,9,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['429', '875', '8', '3', '104']",2924,424,6,1.2,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,1,"['81', '105', '21', '22', '235']",9056,2171,20,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['222', '89', '45', '1', '133']",9252,2302,20,4.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,"['51', '81', '64', '432', '161']",8879,1329,20,4.0,3,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['50', '12', '86', '523', '63']",10183,3183,23,4.6,11,0,1,4,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,"['133', '13', '86', '246', '99']",9216,2216,20,4.0,9,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['39', '110', '50', '412', '105']",10183,3048,24,4.8,14,0,1,4,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,"['51', '34', '126', '105', '29']",9724,3074,20,4.0,12,0,0,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['84', '5', '16', '223', '134']",9637,2587,20,4.0,10,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,"['114', '104', '22', '89', '245']",3514,614,6,1.2,15,4,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['81', '876', '3', '164', '111']",2907,407,6,1.2,7,8,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,"['61', '84', '141', '96', '117']",2952,452,6,1.2,9,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['81', '142', '120', '875', '126']",2880,380,6,1.2,10,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,"['517', '202', '78', '104', '8']",2847,347,6,1.2,7,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['876', '29', '117', '164', '84']",2952,452,6,1.2,13,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,"['126', '84', '64', '51', '25']",2995,495,6,1.2,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['777', '99', '203', '117', '235']",2954,454,6,1.2,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,"['517', '120', '81', '432', '114']",2869,369,6,1.2,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['429', '236', '76', '875', '3']",2876,376,6,1.2,10,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,"['37', '432', '40', '27', '86']",9609,3074,20,4.0,9,0,1,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['34', '51', '157', '67', '134']",9315,2115,20,4.0,11,0,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,"['75', '516', '126', '54', '99']",9732,2482,20,4.0,12,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['50', '133', '223', '102', '131']",9930,2845,20,4.0,14,0,1,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,"['157', '81', '84', '37', '203']",3348,848,6,1.2,10,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['238', '236', '98', '77', '17']",2842,342,6,1.2,7,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,1,"['876', '203', '50', '777', '67']",2820,320,6,1.2,7,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['80', '202', '64', '122', '157']",3395,595,6,1.2,9,4,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,"['21', '117', '245', '875', '12']",2821,321,6,1.2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['55', '61', '104', '202', '80']",2952,452,6,1.2,11,6,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,"['202', '875', '76', '246', '126']",2990,490,6,1.2,11,6,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['517', '236', '64', '429', '44']",2974,474,6,1.2,14,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,0,"['43', '876', '235', '126', '268']",2805,305,5,1.0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['61', '120', '51', '99', '39']",2959,459,6,1.2,13,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,"['876', '236', '202', '111', '164']",2978,478,6,1.2,15,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['76', '27', '497', '29', '246']",2875,375,6,1.2,9,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,"['84', '876', '89', '235', '39']",2926,426,6,1.2,7,6,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['80', '114', '28', '22', '58']",3451,476,6,1.2,14,4,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,"['145', '246', '89', '102', '84']",2980,480,6,1.2,14,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['39', '12', '202', '164', '28']",2979,479,6,1.2,15,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,0,"['203', '40', '22', '61', '164']",2915,415,6,1.2,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['145', '876', '53', '58', '236']",2841,341,6,1.2,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,"['517', '58', '875', '235', '164']",3200,700,5,1.0,11,0,0,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['81', '103', '76', '133', '98']",3293,793,5,1.0,4,4,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,"['245', '24', '78', '236', '79']",2839,339,5,1.0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['84', '412', '81', '104', '57']",2919,419,6,1.2,11,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,"['38', '22', '27', '104', '555']",2833,333,6,1.2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['136', '60', '875', '126', '202']",2821,371,6,1.2,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,"['412', '58', '30', '202', '39']",2958,458,6,1.2,13,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['81', '114', '236', '60', '43']",2960,460,6,1.2,7,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,"['56', '117', '412', '119', '55']",2854,354,6,1.2,7,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['145', '80', '266', '120', '245']",2972,472,6,1.2,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,"['121', '517', '22', '236', '412']",2985,485,6,1.2,12,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['51', '24', '876', '25', '126']",2972,472,6,1.2,12,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,"['523', '78', '246', '8', '104']",2931,431,6,1.2,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['429', '80', '517', '20', '266']",2930,430,6,1.2,12,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,"['202', '154', '91', '876', '80']",3033,533,6,1.2,12,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['164', '110', '497', '76', '517']",2920,420,6,1.2,11,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,"['84', '876', '80', '235', '157']",2838,338,6,1.2,6,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['12', '517', '22', '104', '41']",2856,356,6,1.2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,"['202', '39', '106', '876', '432']",2988,488,7,1.4,16,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['59', '55', '80', '81', '236']",2893,393,6,1.2,10,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,"['117', '104', '80', '222', '142']",2885,385,6,1.2,10,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['875', '432', '60', '164', '81']",2980,480,6,1.2,8,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,"['59', '111', '84', '875', '81']",2884,384,6,1.2,9,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['142', '22', '164', '89', '120']",3331,831,6,1.2,6,4,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,"['161', '164', '18', '64', '875']",2986,486,6,1.2,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['58', '777', '44', '67', '76']",2938,438,6,1.2,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,"['120', '84', '79', '7', '236']",2970,470,6,1.2,13,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['121', '412', '222', '154', '245']",2954,454,6,1.2,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,"['876', '80', '25', '202', '24']",2869,369,6,1.2,7,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['104', '78', '89', '235', '142']",3496,521,6,1.2,14,4,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,"['43', '81', '76', '57', '236']",2961,461,6,1.2,11,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['523', '104', '78', '12', '105']",2825,325,6,1.2,5,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,"['21', '24', '245', '350', '104']",3321,821,5,1.0,8,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['81', '421', '41', '412', '84']",2863,363,6,1.2,8,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,"['202', '104', '10', '84', '16']",2976,476,6,1.2,10,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['8', '106', '58', '236', '875']",3018,518,6,1.2,12,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,0,"['203', '429', '875', '24', '84']",2965,465,6,1.2,14,4,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['51', '104', '114', '99', '61']",3444,469,6,1.2,8,4,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"['432', '517', '117', '104', '51']",2607,107,5,1.0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['202', '80', '84', '875', '57']",2617,117,5,1.0,1,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,"['142', '80', '516', '421', '145']",2847,347,6,1.2,8,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['777', '111', '64', '22', '3']",3348,848,6,1.2,7,4,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,"['84', '104', '51', '412', '164']",2959,459,6,1.2,13,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['58', '102', '236', '80', '202']",2948,448,6,1.2,7,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
