,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,redBaron,redFirstBaron,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
10,0,"[59, 117, 81, 164, 43]",11446,2321,25,5.0,123,32,1,6,4,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[114, 51, 76, 412, 236]",11545,3595,27,5.4,146,40,0,4,6,4,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,"[876, 126, 29, 13, 497]",11130,2815,26,5.2,145,28,0,4,4,7,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"[39, 202, 104, 80, 38]",12302,3402,27,5.4,173,44,1,4,4,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,"[245, 21, 24, 44, 517]",10864,3269,26,5.2,147,42,0,3,5,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[164, 58, 60, 875, 236]",11664,3579,25,5.0,150,25,1,5,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,"[60, 238, 115, 107, 80]",11689,1899,25,5.0,122,33,0,6,3,7,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[120, 69, 22, 111, 236]",11458,2223,24,4.8,155,36,1,3,6,4,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,"[120, 3, 235, 875, 58]",12943,2238,26,5.2,133,35,1,7,5,14,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[150, 497, 29, 876, 517]",12333,1668,26,5.2,144,36,0,5,7,10,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,"[110, 43, 55, 80, 37]",22688,13088,40,8.0,77,0,1,10,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[4, 31, 9, 235, 134]",21124,5039,40,8.0,69,0,0,4,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,1,"[203, 16, 154, 246, 38]",25161,7461,45,9.0,76,0,0,19,10,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[67, 7, 268, 136, 98]",23389,2939,41,8.2,81,0,1,10,19,25,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,"[875, 99, 350, 245, 51]",10349,3857,24,4.8,112,24,0,4,7,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[54, 202, 99, 517, 59]",12051,4061,25,5.0,133,18,1,7,4,9,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,"[23, 111, 98, 236, 85]",24303,4928,43,8.6,67,0,0,17,12,50,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[51, 103, 235, 58, 90]",24415,2540,43,8.6,76,0,1,12,17,24,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,"[498, 202, 114, 90, 53]",22973,6023,41,8.2,67,0,1,10,9,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[36, 25, 164, 121, 40]",22181,6156,42,8.4,64,0,0,9,10,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,"[61, 134, 119, 143, 30]",26461,4486,45,9.0,80,0,1,22,13,61,54,0,1,0,2,1,1,0,0,0,0,0,0,0,0,"[245, 67, 21, 50, 82]",23897,4027,42,8.4,54,0,0,13,22,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,"[12, 25, 121, 63, 142]",22240,5290,42,8.4,62,0,0,10,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[96, 53, 35, 4, 77]",23354,2204,43,8.6,62,0,1,13,10,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,1,"[76, 238, 222, 44, 427]",22750,1065,42,8.4,61,0,0,11,16,27,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[126, 53, 69, 876, 40]",24284,5514,44,8.8,69,0,1,16,11,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,"[59, 6, 110, 63, 117]",23600,10150,44,8.8,74,0,0,14,10,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[101, 107, 29, 39, 876]",22810,3387,41,8.2,79,0,1,10,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,"[112, 516, 61, 56, 81]",22036,4566,41,8.2,60,0,0,8,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[110, 51, 39, 25, 45]",23622,7877,43,8.6,90,0,1,13,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"[67, 43, 245, 84, 76]",23340,6155,42,8.4,67,0,1,13,9,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[53, 777, 90, 22, 21]",22322,3037,41,8.2,69,0,0,9,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,"[51, 202, 78, 163, 62]",22119,3999,41,8.2,76,0,0,10,11,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[518, 20, 55, 427, 15]",22760,6305,43,8.6,75,0,1,11,10,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,"[876, 3, 96, 8, 432]",21483,2783,40,8.0,62,0,1,7,14,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[45, 110, 99, 101, 32]",23671,11451,45,9.0,79,0,0,14,7,37,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,"[30, 497, 9, 42, 8]",24746,7606,44,8.8,78,0,0,16,15,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[114, 28, 51, 4, 202]",23861,1711,42,8.4,71,0,1,15,16,45,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,1,"[498, 24, 26, 266, 518]",23010,5710,41,8.2,69,0,1,11,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[134, 432, 143, 15, 875]",23516,5641,44,8.8,73,0,0,12,11,34,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,"[63, 54, 39, 157, 235]",21392,7807,40,8.0,81,0,1,4,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[34, 20, 266, 21, 267]",20792,9392,40,8.0,66,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,"[51, 51, 51, 51, 51]",22721,5126,41,8.2,116,8,0,11,12,11,5,0,1,0,2,3,2,0,1,0,0,0,0,0,0,"[53, 53, 53, 53, 53]",20490,4555,41,8.2,84,20,1,12,11,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,"[235, 235, 235, 235, 235]",16551,1981,40,8.0,79,0,0,6,10,6,5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,"[420, 420, 420, 420, 420]",20664,2836,41,8.2,135,2,1,10,6,7,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,"[61, 6, 43, 104, 202]",9955,3370,25,5.0,152,27,0,1,3,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[236, 51, 412, 876, 8]",11633,4238,28,5.6,162,45,1,3,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,"[39, 517, 235, 104, 98]",10542,2347,26,5.2,143,24,0,2,8,4,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[126, 145, 89, 876, 4]",12857,2137,29,5.8,158,46,1,8,2,5,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,"[12, 64, 517, 4, 51]",11770,4830,26,5.2,152,37,1,3,6,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 875, 8, 3, 104]",12837,3012,26,5.2,152,38,0,6,3,12,17,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
36,1,"[81, 105, 21, 22, 235]",22332,2942,41,8.2,65,0,0,9,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[222, 89, 45, 1, 133]",22247,2997,40,8.0,61,0,1,8,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,"[51, 81, 64, 432, 161]",23951,3861,43,8.6,54,0,0,15,21,46,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[50, 12, 86, 523, 63]",25208,3858,45,9.0,53,0,1,21,15,50,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,"[133, 13, 86, 246, 99]",23637,5112,43,8.6,68,0,0,13,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[39, 110, 50, 412, 105]",24102,3422,44,8.8,75,0,1,16,13,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,"[51, 34, 126, 105, 29]",23996,1016,42,8.4,63,0,0,14,23,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 5, 16, 223, 134]",27109,4887,47,9.4,71,0,1,23,14,55,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,"[114, 104, 22, 89, 245]",13769,1899,26,5.2,135,35,1,10,4,17,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 876, 3, 164, 111]",10830,1045,26,5.2,136,38,0,4,10,3,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,"[61, 84, 141, 96, 117]",10552,672,28,5.6,146,48,0,2,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 142, 120, 875, 126]",10889,2594,27,5.4,152,39,1,2,2,3,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,"[517, 202, 78, 104, 8]",10556,1686,26,5.2,149,36,1,2,2,3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[876, 29, 117, 164, 84]",10269,1869,27,5.4,153,40,0,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,"[126, 84, 64, 51, 25]",13169,2109,27,5.4,161,28,1,6,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[777, 99, 203, 117, 235]",10818,1298,26,5.2,136,32,0,3,6,2,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,1,"[517, 120, 81, 432, 114]",12327,2542,27,5.4,153,32,1,6,2,4,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 236, 76, 875, 3]",10669,2144,25,5.0,144,39,0,2,6,4,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,"[37, 432, 40, 27, 86]",25063,4560,44,8.8,71,0,1,19,14,49,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[34, 51, 157, 67, 134]",23710,2610,44,8.8,73,0,0,14,19,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,"[75, 516, 126, 54, 99]",24233,3293,42,8.4,64,0,0,15,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[50, 133, 223, 102, 131]",27108,1858,45,9.0,84,0,1,20,15,47,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,1,"[157, 81, 84, 37, 203]",11109,3584,27,5.4,144,40,1,3,3,1,9,2,0,0,0,0,0,0,0,0,1,1,0,0,0,"[238, 236, 98, 77, 17]",9551,2261,26,5.2,113,24,0,3,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,1,"[876, 203, 50, 777, 67]",11800,3265,28,5.6,113,46,0,6,7,4,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 202, 64, 122, 157]",12308,1783,26,5.2,137,24,1,7,6,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0,"[21, 117, 245, 875, 12]",10425,1355,24,4.8,113,24,1,4,10,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"[55, 61, 104, 202, 80]",13869,2784,28,5.6,145,42,0,10,4,11,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,"[202, 875, 76, 246, 126]",12037,2062,28,5.6,156,36,1,6,5,3,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[517, 236, 64, 429, 44]",11861,3036,28,5.6,156,34,0,5,6,5,13,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
51,0,"[43, 876, 235, 126, 268]",11523,2728,27,5.4,114,32,0,5,8,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[61, 120, 51, 99, 39]",13305,1330,28,5.6,163,28,1,8,5,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,"[876, 236, 202, 111, 164]",12106,2701,27,5.4,152,39,1,6,1,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[76, 27, 497, 29, 246]",9962,2077,27,5.4,130,40,0,1,6,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,"[84, 876, 89, 235, 39]",11198,1593,25,5.0,124,32,0,5,9,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 114, 28, 22, 58]",13060,3585,26,5.2,135,40,1,9,5,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,"[145, 246, 89, 102, 84]",9916,2166,26,5.2,133,44,0,1,4,2,10,4,0,0,0,0,0,0,0,0,1,1,0,0,0,"[39, 12, 202, 164, 28]",12125,2450,27,5.4,172,31,1,4,1,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
55,0,"[203, 40, 22, 61, 164]",12168,2248,26,5.2,125,20,0,7,5,8,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[145, 876, 53, 58, 236]",11881,1381,25,5.0,146,40,1,5,7,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,"[517, 58, 875, 235, 164]",11883,4158,27,5.4,139,28,0,7,2,6,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 103, 76, 133, 98]",10785,3225,26,5.2,146,44,1,2,7,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,"[245, 24, 78, 236, 79]",9297,1362,25,5.0,133,31,0,0,6,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 412, 81, 104, 57]",12035,2640,29,5.8,159,40,1,6,0,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,"[38, 22, 27, 104, 555]",10000,1850,26,5.2,142,35,0,1,8,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[136, 60, 875, 126, 202]",12868,1188,27,5.4,134,28,1,8,1,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,"[412, 58, 30, 202, 39]",11301,1706,27,5.4,154,37,0,3,3,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 114, 236, 60, 43]",10920,1930,27,5.4,131,33,1,3,3,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,"[56, 117, 412, 119, 55]",12020,2840,26,5.2,127,38,0,6,12,7,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[145, 80, 266, 120, 245]",15233,3908,29,5.8,155,36,1,12,6,23,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,0,"[121, 517, 22, 236, 412]",10583,2053,27,5.4,148,42,0,3,3,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[51, 24, 876, 25, 126]",11422,3682,26,5.2,145,36,1,3,3,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,"[523, 78, 246, 8, 104]",12441,2241,26,5.2,146,31,1,7,5,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[429, 80, 517, 20, 266]",11751,1841,26,5.2,151,28,0,5,7,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,"[202, 154, 91, 876, 80]",11847,2772,28,5.6,154,46,0,4,1,6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[164, 110, 497, 76, 517]",10444,1634,26,5.2,162,32,1,1,4,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,"[84, 876, 80, 235, 157]",11999,2904,28,5.6,157,36,1,5,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[12, 517, 22, 104, 41]",10525,2625,26,5.2,136,42,0,2,5,4,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,"[202, 39, 106, 876, 432]",10084,3729,27,5.4,146,39,0,1,4,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[59, 55, 80, 81, 236]",11475,5250,29,5.8,171,32,1,4,1,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,"[117, 104, 80, 222, 142]",10933,1703,26,5.2,138,32,0,4,7,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[875, 432, 60, 164, 81]",12197,3787,27,5.4,125,25,1,7,4,11,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,"[59, 111, 84, 875, 81]",11852,2127,27,5.4,138,40,0,5,5,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[142, 22, 164, 89, 120]",11344,1819,26,5.2,122,35,1,5,5,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,0,"[161, 164, 18, 64, 875]",10721,1826,27,5.4,155,44,0,2,6,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[58, 777, 44, 67, 76]",12691,1556,28,5.6,156,43,1,6,2,3,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,"[120, 84, 79, 7, 236]",12221,2871,26,5.2,137,36,1,6,3,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[121, 412, 222, 154, 245]",10953,1993,27,5.4,132,44,0,3,6,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,"[876, 80, 25, 202, 24]",9844,2939,26,5.2,137,32,0,1,3,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[104, 78, 89, 235, 142]",11479,2619,28,5.6,154,46,1,3,1,3,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,0,"[43, 81, 76, 57, 236]",10647,1837,25,5.0,123,44,0,3,5,3,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"[523, 104, 78, 12, 105]",11207,2982,27,5.4,130,36,1,5,3,3,11,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
72,1,"[21, 24, 245, 350, 104]",11421,1986,27,5.4,133,37,1,4,3,4,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"[81, 421, 41, 412, 84]",10442,3127,27,5.4,133,30,0,3,4,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
73,1,"[202, 104, 10, 84, 16]",10100,3950,27,5.4,164,36,0,0,1,0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"[8, 106, 58, 236, 875]",10306,3136,26,5.2,150,37,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74,0,"[203, 429, 875, 24, 84]",12518,4228,26,5.2,150,36,0,6,5,6,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"[51, 104, 114, 99, 61]",12374,3054,24,4.8,139,28,1,5,6,7,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,"[432, 517, 117, 104, 51]",10276,2301,24,4.8,137,28,1,2,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[202, 80, 84, 875, 57]",9152,2297,23,4.6,139,24,0,0,2,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,"[142, 80, 516, 421, 145]",11240,925,26,5.2,146,39,0,3,6,6,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,"[777, 111, 64, 22, 3]",12223,4073,27,5.4,135,36,1,6,3,17,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,0,"[84, 104, 51, 412, 164]",9868,1608,26,5.2,144,35,0,1,9,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"[58, 102, 236, 80, 202]",13710,2750,29,5.8,161,53,1,9,1,5,16,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
