gameId,blueWins,blueChamps,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,blueBaron,blueFirstBaron,redWins,redChamps,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,redBaron,redFirstBaron
4644246143,TBD,TBD,31091,3831,46,9.2,405,69,1,13,4,17,29,10,1,1,['TOP_LANE'],5,4,1,0,1,1,['FIRE_DRAGON'],1,1,0,0,TBD,TBD,20002,3877,38,7.6,261,62,0,4,13,6,33,7,0,0,[],1,0,0,1,0,0,[],0,0,0,0
4644025682,TBD,TBD,30208,4718,51,10.2,434,115,1,11,8,13,35,14,0,0,[],0,0,0,0,0,1,"['FIRE_DRAGON', 'EARTH_DRAGON']",2,1,0,0,TBD,TBD,29566,3563,48,9.6,421,63,0,8,11,9,41,11,1,0,['BOT_LANE'],3,0,1,2,0,0,[],0,1,0,0
4641792572,TBD,TBD,31559,6939,51,10.2,423,89,0,15,8,21,33,14,0,0,[],1,0,0,1,0,1,"['EARTH_DRAGON', 'WATER_DRAGON']",2,0,0,0,TBD,TBD,29198,2003,49,9.8,416,114,1,8,15,2,43,7,1,0,['TOP_LANE'],2,1,1,0,0,0,['FIRE_DRAGON'],1,2,0,0
4640729971,TBD,TBD,40413,4503,54,10.8,398,157,1,29,7,29,29,7,1,0,['BOT_LANE'],6,3,2,1,0,1,['FIRE_DRAGON'],1,1,0,0,TBD,TBD,22465,2195,41,8.2,213,42,0,7,29,12,32,6,0,0,[],0,0,0,0,0,0,[],0,0,0,0
4638513516,TBD,TBD,32619,2491,50,10.0,382,123,0,16,14,19,57,9,1,0,['TOP_LANE'],2,1,1,0,0,0,['EARTH_DRAGON'],1,1,0,0,TBD,TBD,30828,2351,49,9.8,410,88,1,14,16,15,34,11,0,0,[],1,0,0,1,0,1,['AIR_DRAGON'],1,0,0,0
4638198000,TBD,TBD,31755,5415,49,9.8,422,82,0,12,9,25,51,13,1,0,['BOT_LANE'],1,0,0,1,0,0,['WATER_DRAGON'],1,1,0,0,TBD,TBD,29071,3016,50,10.0,417,129,1,9,12,11,37,10,0,0,[],2,1,1,0,0,1,['FIRE_DRAGON'],1,0,0,0
4637300082,TBD,TBD,38462,3002,52,10.4,425,90,1,25,19,29,40,16,1,0,['TOP_LANE'],3,1,2,0,0,0,[],0,1,0,0,TBD,TBD,34605,4680,52,10.4,457,71,0,19,25,19,49,19,0,0,[],1,0,0,1,0,1,['EARTH_DRAGON'],1,0,0,0
4636942829,TBD,TBD,29178,3550,50,10.0,374,70,0,15,22,17,78,13,0,0,[],0,0,0,0,0,0,[],0,0,0,0,TBD,TBD,37840,4018,52,10.4,430,108,1,22,15,24,128,12,1,0,['TOP_LANE'],3,1,1,1,0,1,['FIRE_DRAGON'],1,1,0,0
4636459991,TBD,TBD,32569,3054,51,10.2,401,82,0,17,16,24,39,12,1,0,['TOP_LANE'],2,0,1,1,0,0,['AIR_DRAGON'],1,0,0,0,TBD,TBD,31416,2276,51,10.2,399,106,1,16,17,24,30,10,0,0,[],1,0,0,1,0,1,['FIRE_DRAGON'],1,1,0,0
4635210235,TBD,TBD,30731,2933,49,9.8,363,103,1,13,21,14,38,14,0,0,[],1,0,0,1,0,0,[],0,0,0,0,TBD,TBD,34079,3699,54,10.8,425,105,0,21,13,18,71,13,1,0,['MID_LANE'],2,1,1,0,0,1,['WATER_DRAGON'],1,1,0,0
