blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
0,2931,431,6,1.2,10,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2961,461,6,1.2,11,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2919,419,6,1.2,11,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2842,342,6,1.2,7,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2827,327,6,1.2,8,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2849,349,6,1.2,7,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2971,471,6,1.2,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,528,6,1.2,13,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2989,489,6,1.2,14,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2942,442,6,1.2,11,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2803,303,6,1.2,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2810,310,6,1.2,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3748,848,6,1.2,7,4,1,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2741,241,5,1.0,6,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2938,438,6,1.2,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2990,490,6,1.2,16,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2954,454,6,1.2,10,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2933,433,6,1.2,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2926,426,6,1.2,12,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2868,368,6,1.2,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2982,482,6,1.2,15,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2922,422,6,1.2,9,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3195,695,6,1.2,5,4,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3377,527,5,1.0,12,0,1,1,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2891,391,6,1.2,10,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3117,617,6,1.2,10,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2853,353,6,1.2,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2939,439,6,1.2,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2930,430,6,1.2,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2920,420,6,1.2,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9207,1907,20,4.0,5,0,0,1,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,9745,2795,20,4.0,13,0,1,2,1,7,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9523,1773,20,4.0,9,0,1,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10045,2745,23,4.6,14,0,0,4,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9864,1864,21,4.2,13,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,10709,3109,23,4.6,11,0,1,7,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9897,3047,20,4.0,9,0,1,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9368,2088,20,4.0,12,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8998,1538,20,4.0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9752,3052,20,4.0,12,0,1,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3435,585,7,1.4,11,4,1,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2910,410,6,1.2,10,4,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2958,458,6,1.2,14,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2998,498,6,1.2,12,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3438,563,6,1.2,10,4,1,1,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2890,390,6,1.2,9,4,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9306,2456,20,4.0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9131,2306,20,4.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9023,2073,20,4.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9395,2595,20,4.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10698,2338,25,5.0,11,0,0,7,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,10258,2583,22,4.4,7,0,1,5,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5296,611,15,3.0,4,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7825,3400,15,3.0,4,0,1,5,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2990,490,6,1.2,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2924,424,6,1.2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2902,402,6,1.2,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854,354,6,1.2,8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2864,364,6,1.2,8,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3592,792,6,1.2,13,8,1,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2833,333,6,1.2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3021,521,6,1.2,17,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2961,461,6,1.2,12,5,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3386,376,6,1.2,11,4,1,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2849,349,6,1.2,8,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2845,345,6,1.2,8,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3270,770,6,1.2,4,4,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2724,224,5,1.0,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2856,356,6,1.2,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2947,447,6,1.2,13,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2962,462,6,1.2,11,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2826,326,6,1.2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2814,314,6,1.2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,436,6,1.2,10,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7293,1218,15,3.0,10,0,0,4,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7451,576,15,3.0,6,0,1,4,4,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5937,542,15,3.0,4,0,0,2,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,5762,612,15,3.0,12,0,1,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6840,1715,15,3.0,13,0,1,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4973,278,15,3.0,5,4,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10351,2801,22,4.4,11,0,1,6,3,22,0,5,0,0,0,0,0,0,0,0,0,0,0,10058,3098,24,4.8,17,0,0,3,6,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2854,354,6,1.2,8,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3282,782,6,1.2,3,4,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2936,436,6,1.2,11,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2897,397,6,1.2,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2743,243,5,1.0,5,1,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3735,1235,6,1.2,8,2,1,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2971,471,6,1.2,10,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2891,391,6,1.2,10,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3331,481,6,1.2,6,4,1,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,2931,431,6,1.2,10,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2986,486,7,1.4,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2963,463,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2800,300,6,1.2,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2956,456,6,1.2,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2909,409,6,1.2,11,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2885,385,6,1.2,9,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2868,368,6,1.2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867,367,6,1.2,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2974,474,6,1.2,9,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2749,249,6,1.2,2,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3080,580,6,1.2,12,7,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2958,458,6,1.2,14,5,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2928,428,6,1.2,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3051,551,6,1.2,14,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2871,371,6,1.2,9,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2889,389,6,1.2,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2825,325,6,1.2,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2875,375,6,1.2,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3324,824,6,1.2,5,4,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2778,278,5,1.0,10,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2981,481,6,1.2,14,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,2946,446,7,1.4,11,4,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2875,375,6,1.2,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2919,419,6,1.2,11,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2875,375,6,1.2,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2993,493,6,1.2,15,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2891,391,6,1.2,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2856,356,6,1.2,8,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2961,461,6,1.2,12,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2826,326,6,1.2,6,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3624,774,6,1.2,6,4,1,2,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,2876,376,6,1.2,9,4,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2942,442,6,1.2,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2910,410,6,1.2,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5458,3108,15,3.0,15,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5419,2969,15,3.0,17,14,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5402,2902,15,3.0,16,15,0,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,5687,2517,14,2.8,16,13,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5367,2917,15,3.0,15,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5429,2929,14,2.8,15,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5542,3057,15,3.0,19,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5586,3186,15,3.0,17,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5523,3073,15,3.0,21,15,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,4964,2564,13,2.6,7,13,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5281,2831,15,3.0,12,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5746,3296,15,3.0,21,15,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5388,2888,15,3.0,17,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6059,3659,15,3.0,24,15,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5202,2777,13,2.6,14,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5568,3068,16,3.2,21,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5347,2962,15,3.0,13,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5389,2889,15,3.0,17,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2912,412,6,1.2,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2901,401,6,1.2,10,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3782,507,6,1.2,8,5,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2982,482,6,1.2,15,4,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2949,449,6,1.2,10,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2915,415,6,1.2,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2844,344,6,1.2,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2981,481,7,1.4,14,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2933,433,6,1.2,5,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,2927,427,6,1.2,13,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2898,398,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2919,419,6,1.2,10,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5189,2489,14,2.8,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5822,3322,16,3.2,17,15,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5218,2768,13,2.6,14,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5466,2966,16,3.2,19,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2906,406,6,1.2,11,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2895,395,6,1.2,10,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2871,371,6,1.2,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2916,441,7,1.4,11,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2805,305,6,1.2,6,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2867,367,6,1.2,6,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3577,1077,5,1.0,4,0,1,2,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2709,159,5,1.0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5195,2395,14,2.8,13,15,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5629,3128,15,3.0,13,15,1,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6323,3873,16,3.2,18,11,1,2,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,5251,2751,15,3.0,12,15,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2690,190,5,1.0,4,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,2670,170,5,1.0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3143,568,5,1.0,0,0,1,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2839,264,6,1.2,9,4,0,0,1,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2912,412,6,1.2,11,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2975,475,6,1.2,15,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2960,460,6,1.2,8,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2889,389,6,1.2,9,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3437,587,6,1.2,12,4,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2912,412,6,1.2,11,4,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2912,412,6,1.2,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2857,357,6,1.2,8,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2949,449,6,1.2,10,6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3298,798,6,1.2,11,4,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2916,416,6,1.2,6,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2814,314,6,1.2,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2889,389,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2912,412,6,1.2,12,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2791,291,6,1.2,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2973,473,6,1.2,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2981,481,6,1.2,10,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2810,310,5,1.0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2919,769,6,1.2,8,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2876,376,6,1.2,9,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3734,1084,6,1.2,8,4,1,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3224,449,6,1.2,4,4,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3355,855,6,1.2,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,717,6,1.2,7,4,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2826,326,6,1.2,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2997,497,6,1.2,11,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3096,596,6,1.2,0,4,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3655,1080,5,1.0,6,0,1,2,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2968,483,6,1.2,14,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2835,335,6,1.2,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2810,310,6,1.2,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3007,482,6,1.2,14,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2787,287,6,1.2,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2992,492,6,1.2,11,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3884,734,6,1.2,13,4,1,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,3015,515,6,1.2,10,8,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2947,447,6,1.2,11,4,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3302,402,6,1.2,9,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2912,412,6,1.2,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2905,405,6,1.2,10,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2798,298,5,1.0,11,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3262,762,6,1.2,2,4,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2953,453,6,1.2,8,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3054,554,6,1.2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2911,411,6,1.2,12,4,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,2826,326,6,1.2,6,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2841,341,6,1.2,7,4,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3753,778,6,1.2,10,4,1,2,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
