blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
0,42018,3930,67,13.4,171,0,0,23,32,48,26,0,0,0,0,0,0,0,0,0,0,0,0,45666,2131,70,14.0,164,0,1,32,23,97,20,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42269,2664,66,13.2,136,0,1,22,34,46,40,0,0,0,0,0,0,0,0,0,0,0,0,44727,2505,70,14.0,161,0,0,34,22,89,40,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46139,5436,71,14.2,165,0,0,36,33,95,0,2,1,0,2,1,1,0,0,0,0,0,0,46813,2783,69,13.8,175,0,1,33,36,88,27,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,44224,1131,69,13.8,163,0,1,31,29,64,0,0,1,0,2,1,1,0,0,0,0,0,0,43846,2454,69,13.8,159,0,0,29,31,72,196,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42757,5607,66,13.2,159,0,1,21,26,46,5,0,0,0,0,2,2,0,0,0,0,0,0,43437,3062,69,13.8,162,0,0,26,21,69,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42622,1748,63,12.6,197,28,0,28,30,28,18,1,1,0,2,3,2,0,1,0,0,0,1,43847,1967,67,13.4,204,56,1,30,28,26,14,1,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,35455,4490,64,12.8,219,8,0,17,18,23,17,92,0,0,0,0,0,0,0,0,0,0,0,39662,3259,63,12.6,291,25,1,18,17,14,167,1,1,0,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22421,3326,45,9.0,370,71,0,5,4,9,34,11,0,0,0,0,0,0,0,0,0,0,0,23894,3164,44,8.8,391,101,1,4,5,6,30,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
0,22759,1949,43,8.6,328,69,0,6,16,11,64,7,0,0,0,0,0,0,0,0,1,1,0,29010,3205,47,9.4,376,109,1,16,6,12,39,6,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
0,24559,4674,41,8.2,293,73,1,10,18,19,32,7,0,0,0,0,0,0,0,0,0,0,0,28194,1969,46,9.2,345,83,0,18,10,20,35,6,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0
1,43602,4597,67,13.4,165,0,0,26,20,60,1,0,0,0,0,1,1,0,0,0,0,0,0,41935,4155,66,13.2,150,0,1,20,26,32,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45990,4194,71,14.2,144,0,0,35,41,90,40,0,0,0,0,1,1,0,0,0,0,0,0,46248,1453,71,14.2,140,0,1,41,35,89,40,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45125,3733,69,13.8,168,0,0,32,35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,45076,7278,71,14.2,168,0,1,35,32,96,3,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42870,2005,67,13.4,149,0,0,26,45,48,1,0,0,0,0,0,0,0,0,0,0,0,0,48619,8664,72,14.4,162,0,1,45,26,102,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46867,1377,69,13.8,158,0,1,30,26,73,3,0,1,1,2,3,3,0,0,1,0,0,0,43673,3755,68,13.6,181,0,0,26,30,64,6,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29702,5352,45,9.0,361,71,1,15,7,23,18,12,1,0,3,3,1,1,1,0,1,1,1,22458,2988,43,8.6,332,88,0,7,15,5,27,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,21606,3116,44,8.8,380,95,0,3,5,2,29,11,0,0,0,0,0,0,0,0,0,0,0,22185,3407,44,8.8,366,91,1,5,3,7,38,12,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
0,22867,3567,46,9.2,363,97,1,5,4,7,47,8,0,0,0,0,0,0,0,0,1,1,0,22572,3017,45,9.0,374,84,0,4,5,0,27,14,1,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,30818,2898,47,9.4,367,82,1,17,7,20,31,9,0,0,0,2,1,1,0,0,1,1,1,22511,2564,43,8.6,313,76,0,7,17,7,35,10,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,26339,3591,44,8.8,374,79,1,10,7,13,63,10,1,0,1,2,0,2,0,0,1,1,0,23887,2172,43,8.6,335,86,0,7,10,11,102,15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,48909,5791,73,14.6,162,0,1,42,32,107,40,0,1,1,2,3,3,0,0,1,0,0,0,45367,5452,70,14.0,169,0,0,32,42,69,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42504,1354,66,13.2,148,0,0,28,42,75,0,0,0,0,0,0,0,0,0,0,0,0,0,47683,4948,70,14.0,159,0,1,42,28,88,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25341,4391,44,8.8,316,71,1,10,12,6,26,6,1,0,2,1,1,0,0,0,1,2,1,21107,3927,43,8.6,244,62,0,12,10,9,62,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,22986,3661,43,8.6,257,75,0,13,18,9,17,4,0,0,0,0,0,0,0,0,0,0,0,29192,6842,47,9.4,314,74,1,18,13,22,44,1,1,0,3,3,2,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,23708,2368,41,8.2,281,56,1,11,20,11,22,11,0,0,0,0,0,0,0,0,0,0,1,30469,3479,46,9.2,354,101,0,20,11,21,41,7,1,0,3,3,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,29748,2607,47,9.4,363,76,1,18,14,20,72,16,1,0,3,1,0,0,1,0,0,0,1,26085,3744,47,9.4,341,61,0,14,18,14,40,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0
0,23494,1744,43,8.6,274,70,0,11,18,14,27,3,0,0,0,0,0,0,0,0,0,0,0,31106,5173,48,9.6,412,86,1,18,11,15,26,6,1,0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1,28154,4584,46,9.2,353,84,1,15,9,12,42,9,0,0,0,2,1,0,1,0,0,0,0,25643,4604,43,8.6,312,71,0,9,15,13,57,13,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
0,25091,2821,46,9.2,335,72,0,13,14,16,26,15,0,0,0,0,0,0,0,0,1,1,0,25299,4164,45,9.0,318,96,1,14,13,10,30,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,24552,3387,46,9.2,301,90,0,13,8,17,24,11,0,0,0,0,0,0,0,0,1,2,1,23188,1629,43,8.6,344,61,1,8,13,5,43,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,25072,2414,42,8.4,265,46,0,15,15,22,26,4,0,0,0,0,0,0,0,0,1,2,1,28192,1227,46,9.2,336,105,1,15,15,17,26,8,1,0,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,24381,1976,45,9.0,369,75,0,10,2,9,26,9,0,0,0,0,0,0,0,0,0,0,1,20303,1998,41,8.2,332,88,1,2,10,2,75,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,22712,1112,45,9.0,299,68,0,7,16,7,24,7,0,0,0,0,0,0,0,0,0,0,0,27692,5019,48,9.6,368,100,1,16,7,12,22,8,1,0,1,1,0,1,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0
1,25051,3161,43,8.6,337,67,0,10,16,13,25,10,0,0,0,1,0,1,0,0,0,0,1,26500,3964,43,8.6,315,65,1,16,10,20,42,6,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0
1,27295,5235,45,9.0,342,87,0,12,11,18,38,8,1,0,1,2,1,1,0,0,1,1,1,25264,3529,43,8.6,314,86,1,11,12,9,23,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,24988,4867,42,8.4,278,77,0,11,29,14,23,5,0,0,0,0,0,0,0,0,0,0,0,35905,3947,48,9.6,350,82,1,29,11,45,30,8,1,0,1,4,0,2,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0
0,25991,4256,44,8.8,357,89,0,9,6,8,27,8,0,0,0,2,1,1,0,0,1,1,1,24081,1971,43,8.6,338,76,1,6,9,4,27,9,1,0,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,27016,4553,45,9.0,344,92,1,12,12,9,24,8,1,0,3,1,0,0,1,0,0,0,1,24976,2181,44,8.8,325,70,0,12,12,17,28,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,27580,2330,46,9.2,392,110,0,9,5,12,46,10,0,0,0,0,0,0,0,0,0,0,1,23348,2315,44,8.8,390,73,1,5,9,7,48,13,1,0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,29147,1852,46,9.2,351,96,1,16,5,17,29,8,1,0,1,2,0,2,0,0,0,0,1,21905,2715,41,8.2,312,76,0,5,16,8,28,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,20338,2893,42,8.4,300,83,0,3,17,4,57,6,0,0,0,0,0,0,0,0,0,0,1,29557,3882,49,9.8,372,80,1,17,3,18,63,7,1,0,3,2,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,24227,3177,45,9.0,347,88,0,8,14,11,40,16,0,0,0,0,0,0,0,0,0,0,0,26143,4728,45,9.0,330,65,1,14,8,18,98,12,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1,26666,4541,46,9.2,354,93,0,13,11,16,29,7,0,0,0,0,0,0,0,0,1,2,1,23368,2447,41,8.2,311,68,1,11,13,13,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,21240,3295,43,8.6,303,79,0,5,24,5,24,9,0,0,0,0,0,0,0,0,0,0,0,30618,5563,49,9.8,361,93,1,24,5,15,59,7,1,0,1,3,0,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0
1,26386,4366,45,9.0,310,72,1,14,15,15,28,7,0,0,0,0,0,0,0,0,1,1,0,26153,5328,45,9.0,298,77,0,15,14,27,22,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,22381,3066,41,8.2,312,76,0,7,10,12,40,9,0,0,0,0,0,0,0,0,0,0,0,27832,3937,46,9.2,354,93,1,10,7,19,43,12,1,0,1,3,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0
0,22330,2322,43,8.6,331,96,0,5,15,5,52,6,0,0,0,0,0,0,0,0,0,0,0,26505,1865,45,9.0,317,88,1,15,5,12,25,14,1,0,3,1,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,1,0
1,25769,3404,44,8.8,295,87,1,13,10,12,24,4,1,0,3,1,0,0,1,0,1,2,1,23844,3734,44,8.8,306,66,0,10,13,10,22,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,24218,6333,45,9.0,372,76,0,7,2,7,38,7,0,0,0,0,0,0,0,0,1,2,0,20021,1251,41,8.2,338,77,1,2,7,2,22,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
0,29161,2972,45,9.0,351,91,0,16,11,13,30,12,1,0,1,2,0,2,0,0,1,2,1,25437,1917,45,9.0,323,91,1,11,16,15,29,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,22627,3202,42,8.4,329,68,1,5,9,7,66,6,0,0,0,0,0,0,0,0,0,0,1,23272,3151,42,8.4,331,76,0,9,5,14,71,10,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,25214,2614,43,8.6,323,84,0,10,15,13,43,6,1,0,3,1,0,0,1,0,1,1,1,25526,3941,45,9.0,318,66,1,15,10,39,33,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,26078,1890,46,9.2,344,75,0,11,17,9,24,6,0,0,0,1,0,1,0,0,0,0,0,30319,2279,48,9.6,380,107,1,17,11,10,37,10,1,0,3,2,1,0,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0
0,27906,5106,43,8.6,363,83,1,11,10,16,47,15,1,0,1,2,0,2,0,0,1,1,1,25604,5459,43,8.6,350,76,0,10,11,19,29,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,28707,4712,47,9.4,347,71,1,19,6,23,31,13,1,0,1,1,0,1,0,0,1,1,1,22656,3271,43,8.6,345,84,0,6,19,5,50,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,24326,936,42,8.4,343,68,1,7,15,10,81,8,0,0,0,0,0,0,0,0,0,0,1,27817,4027,48,9.6,351,100,0,15,7,23,28,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,22162,5062,43,8.6,344,61,1,7,7,5,24,9,0,0,0,0,0,0,0,0,1,1,1,23275,3870,45,9.0,381,66,0,7,7,8,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,44433,4373,67,13.4,177,0,1,25,31,60,42,0,1,0,2,1,1,0,0,0,0,0,0,43880,6280,69,13.8,161,0,0,31,25,82,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43890,2990,68,13.6,147,0,1,30,47,53,6,0,0,0,0,0,0,0,0,0,0,0,0,47069,4434,72,14.4,159,0,0,47,30,136,30,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45837,5659,71,14.2,174,0,0,34,38,66,40,0,0,0,0,1,1,0,0,0,0,0,0,48109,4169,70,14.0,162,0,1,38,34,97,40,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52465,5392,72,14.4,142,0,0,42,38,125,0,0,1,0,2,3,3,0,0,0,0,0,0,46957,4191,72,14.4,161,0,1,38,42,85,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43178,2003,65,13.0,182,0,1,25,25,61,4,14,1,0,2,1,1,0,0,0,0,0,0,43887,5262,70,14.0,150,0,0,25,25,60,177,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22190,2116,39,7.8,272,69,1,7,17,5,27,10,0,0,0,1,0,0,1,0,0,0,1,31749,3604,47,9.4,391,96,0,17,7,22,43,12,1,0,3,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0
0,21063,2648,41,8.2,289,65,0,5,15,8,44,4,0,0,0,0,0,0,0,0,0,0,1,26474,3249,46,9.2,350,77,1,15,5,16,26,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0
1,25812,6125,47,9.4,340,83,1,11,6,15,82,9,0,0,0,0,0,0,0,0,1,2,0,25940,2862,46,9.2,379,80,0,6,11,11,100,6,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
0,24737,3092,43,8.6,280,60,0,12,28,17,28,4,0,0,0,0,0,0,0,0,1,1,0,30914,3604,46,9.2,311,44,1,28,12,28,19,6,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,23436,2948,43,8.6,300,82,1,10,14,12,30,10,0,0,0,0,0,0,0,0,1,2,0,26087,4249,44,8.8,330,77,0,14,10,15,41,9,1,0,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
0,25319,4529,46,9.2,376,83,0,9,8,7,43,16,1,0,1,1,0,1,0,0,1,1,1,23267,2269,43,8.6,346,78,1,8,9,9,232,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,23566,4041,43,8.6,299,79,0,11,15,6,26,10,0,0,0,0,0,0,0,0,0,0,0,25777,3352,43,8.6,302,63,1,15,11,17,38,13,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0
1,48160,4925,73,14.6,161,0,1,40,30,97,0,0,1,1,2,2,2,0,0,1,0,0,0,43290,3703,68,13.6,140,0,0,30,40,48,15,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41770,3380,68,13.6,131,0,0,27,37,61,0,0,0,0,0,0,0,0,0,0,0,0,0,45748,5833,71,14.2,144,0,1,37,27,76,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,46096,12896,71,14.2,173,0,1,34,23,92,0,0,1,0,2,1,1,0,0,0,0,0,0,41058,3198,66,13.2,152,0,0,23,34,68,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31716,3693,48,9.6,383,84,1,20,7,25,82,8,1,0,1,2,0,1,1,0,1,2,1,24076,1216,44,8.8,345,79,0,7,20,9,21,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,50962,3022,77,15.4,171,0,0,47,44,106,33,0,0,1,0,3,3,0,0,1,0,0,0,50204,3278,73,14.6,169,0,1,44,47,107,0,0,1,0,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45107,3312,69,13.8,173,0,0,34,43,60,22,0,1,0,2,1,1,0,0,0,0,0,0,46863,7170,72,14.4,168,0,1,43,34,89,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22495,1615,42,8.4,320,64,0,8,19,10,28,2,0,0,0,0,0,0,0,0,0,0,0,29499,5104,48,9.6,335,93,1,19,8,15,26,4,1,0,2,2,1,1,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0
1,26043,2933,46,9.2,312,87,0,12,10,15,38,5,1,0,2,1,1,0,0,0,1,1,1,25742,3961,46,9.2,389,83,1,10,12,6,48,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1,26989,3926,45,9.0,285,75,0,18,13,21,26,7,0,0,0,0,0,0,0,0,1,1,0,27078,2223,45,9.0,309,102,1,13,18,13,58,4,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1,32451,4666,47,9.4,349,75,1,25,12,30,25,8,1,0,3,2,0,1,1,0,1,1,1,24275,3327,42,8.4,320,75,0,12,25,6,32,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
