blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
1,39307,4522,59,11.8,456,136,1,22,7,21,37,13,1,0,1,4,2,1,1,0,0,1,1,29072,677,51,10.2,420,118,0,7,22,9,99,9,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,48032,3690,65,13.0,560,191,1,20,25,31,123,23,0,0,0,3,1,1,1,0,0,1,1,52366,2372,69,13.8,607,178,0,25,20,52,94,32,1,0,3,3,1,1,1,0,1,3,1,0,0,0,1,0,1,1,0,1,0
0,40580,2480,60,12.0,488,116,0,20,34,36,54,11,0,0,0,0,0,0,0,0,0,0,0,50029,1808,64,12.8,496,171,1,34,20,55,58,20,1,1,3,5,3,1,1,1,1,3,2,0,0,0,0,0,0,1,1,1,0
1,33529,6726,53,10.6,374,102,1,20,11,35,35,12,0,0,0,1,1,0,0,0,0,1,0,29510,1320,48,9.6,431,103,0,11,20,10,48,18,1,0,3,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
1,45054,7429,62,12.4,454,137,1,31,17,44,49,14,1,1,1,5,3,1,1,1,1,3,2,37750,1742,56,11.2,490,90,0,17,31,25,43,20,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0
1,49567,3649,64,12.8,475,154,1,35,19,52,95,24,1,0,1,4,2,1,1,0,1,1,2,39255,1230,56,11.2,493,121,0,19,35,24,53,16,0,0,0,2,0,1,1,0,0,2,0,0,1,0,0,0,1,0,0,1,0
0,46853,2250,64,12.8,556,130,0,25,30,31,106,22,1,0,2,3,2,0,1,0,0,0,2,51822,4147,69,13.8,600,158,1,30,25,44,63,26,0,0,0,5,1,2,2,0,1,3,0,0,0,0,0,0,1,1,0,1,0
0,48148,2751,67,13.4,591,159,0,17,29,21,63,32,1,0,1,3,0,2,1,0,0,1,1,51864,4374,70,14.0,605,138,1,29,17,47,134,23,0,0,0,4,2,1,1,0,1,3,1,1,0,0,0,0,1,0,1,1,0
1,29290,6332,44,8.8,316,66,0,17,4,18,24,8,1,1,2,6,5,1,0,1,1,1,1,18591,96,35,7.0,206,61,1,4,17,5,111,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,57492,6509,70,14.0,532,177,0,36,24,59,63,25,0,0,0,2,1,0,1,0,1,3,0,46632,1662,61,12.2,517,153,1,24,36,34,60,20,1,0,3,4,1,2,1,0,0,0,2,1,1,0,1,0,0,0,0,0,0
1,51821,4741,68,13.6,538,159,1,35,16,49,49,33,1,0,3,4,1,2,1,0,0,2,1,41599,2496,62,12.4,522,122,0,16,35,15,62,18,0,1,0,7,4,1,2,1,1,1,1,1,0,0,1,0,0,1,0,0,0
1,42929,5976,56,11.2,455,104,1,31,12,30,55,13,1,1,2,7,5,1,1,1,1,1,2,30851,-4394,49,9.8,379,68,0,12,31,17,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,54989,4394,69,13.8,611,190,0,33,16,39,124,21,1,0,1,9,5,2,2,1,0,2,2,42729,2844,63,12.6,531,149,1,16,33,19,71,19,0,1,0,2,0,0,2,1,1,2,0,0,2,0,0,0,0,0,1,1,0
1,42492,7669,60,12.0,405,120,1,32,8,48,43,8,1,0,3,6,3,1,2,0,1,2,1,31301,4184,51,10.2,407,96,0,8,32,9,33,5,0,1,0,3,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,48821,5311,68,13.6,566,174,0,22,11,39,127,37,1,1,1,3,1,1,1,1,1,3,1,40531,2071,59,11.8,584,130,1,11,22,20,142,22,0,0,0,6,3,0,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0
0,46008,1487,65,13.0,515,151,0,22,37,32,107,15,0,0,0,1,0,0,1,0,0,0,0,53721,4846,70,14.0,569,159,1,37,22,34,52,26,1,1,3,7,3,2,2,1,1,3,1,0,0,0,0,0,1,1,1,0,0
0,45313,1988,64,12.8,594,135,1,22,18,25,78,15,1,0,3,3,1,1,1,0,0,2,0,50915,4744,69,13.8,644,183,0,18,22,36,58,32,0,0,0,5,2,2,1,0,1,2,2,1,0,1,0,0,0,0,1,1,0
1,47225,4550,60,12.0,494,140,1,33,9,53,113,8,0,0,0,5,3,1,1,0,0,1,1,30648,3123,49,9.8,407,61,0,9,33,19,39,10,1,1,2,5,2,1,2,2,1,1,1,0,1,0,0,0,0,0,1,0,0
1,60086,4686,72,14.4,598,198,1,42,25,59,175,13,0,0,0,7,2,3,2,0,1,3,1,49316,5698,62,12.4,533,90,0,25,42,38,48,25,1,1,3,6,3,1,2,3,0,0,1,1,1,0,1,0,0,0,0,0,0
0,47919,2993,64,12.8,563,156,1,25,32,43,136,28,0,0,0,2,0,0,2,0,1,2,1,52257,4748,67,13.4,545,120,0,32,25,60,65,24,1,0,3,5,2,1,2,0,0,1,1,1,0,0,1,0,0,1,0,0,0
0,33585,2510,55,11.0,486,101,1,10,29,12,103,11,0,0,0,0,0,0,0,0,1,1,0,47770,5502,63,12.6,549,172,0,29,10,37,87,12,1,0,1,7,3,2,2,0,0,1,2,0,0,0,1,0,1,0,0,0,0
1,31684,4276,49,9.8,352,82,1,20,9,16,40,11,1,0,2,2,1,0,1,0,1,1,1,25883,2155,45,9.0,351,72,0,9,20,10,64,5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,4546,2046,12,2.4,38,20,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5182,2097,8,1.6,30,0,1,5,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,38348,4445,55,11.0,443,126,0,22,9,23,38,7,1,0,1,4,2,1,1,0,0,1,1,27648,2173,50,10.0,401,100,1,9,22,7,37,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
0,35316,-2209,52,10.4,452,115,1,14,32,19,58,21,0,0,0,0,0,0,0,0,0,0,0,48253,5485,63,12.6,491,166,0,32,14,35,67,33,1,1,1,9,3,3,3,1,1,2,2,0,0,0,0,0,0,1,0,1,0
0,45813,1172,67,13.4,579,160,1,21,21,26,62,22,0,0,0,2,0,1,1,0,1,2,2,50836,9328,70,14.0,664,136,0,21,21,33,66,21,1,1,1,5,4,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0
1,50979,6673,66,13.2,539,138,0,30,24,59,88,27,0,0,0,2,1,0,1,0,0,1,0,48052,2367,63,12.6,583,158,1,24,30,43,85,35,1,0,1,4,1,2,1,0,1,2,2,0,0,1,0,0,1,1,0,0,0
0,23789,829,42,8.4,283,60,1,6,21,8,30,6,0,0,0,0,0,0,0,0,1,1,1,32149,3149,50,10.0,360,105,0,21,6,17,36,5,1,0,3,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,46745,4487,61,12.2,538,154,1,30,14,41,81,26,1,1,2,6,5,0,1,1,1,2,1,34016,1598,53,10.6,409,87,0,14,30,27,62,17,0,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
1,57882,3467,74,14.8,674,206,1,29,15,40,105,41,1,1,2,7,2,2,3,1,0,2,1,45230,3600,69,13.8,658,151,0,15,29,31,121,35,0,0,0,5,4,1,0,1,1,1,1,0,1,1,0,0,1,0,0,0,0
1,49775,2306,68,13.6,611,155,0,22,21,34,73,35,0,1,0,3,1,0,2,1,1,1,1,50287,8930,67,13.4,608,172,1,21,22,35,134,22,1,0,1,8,3,3,2,1,0,2,1,0,0,1,0,0,1,1,0,0,0
0,25784,3074,47,9.4,371,63,1,9,19,9,46,5,0,0,0,0,0,0,0,0,0,0,0,33812,8112,55,11.0,459,128,0,19,9,21,47,17,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,48051,5741,68,13.6,516,183,1,29,17,40,118,18,0,0,0,2,1,0,1,0,0,1,0,40141,3358,59,11.8,532,130,0,17,29,19,124,26,1,0,3,4,0,2,2,0,1,2,2,1,0,0,0,0,0,0,1,1,0
1,55834,1368,69,13.8,508,189,0,41,35,46,64,27,1,1,1,5,3,2,0,1,0,2,2,53201,4119,68,13.6,545,128,1,35,41,59,83,26,0,0,0,4,1,1,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0
1,42502,6779,58,11.6,496,102,0,31,11,40,48,39,1,0,2,5,3,1,1,0,0,1,2,31994,1394,52,10.4,449,89,1,11,31,11,58,14,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
0,46406,3556,64,12.8,615,169,1,13,13,15,176,25,0,0,0,3,1,1,1,0,0,3,1,42388,3654,61,12.2,594,149,0,13,13,19,52,28,1,0,3,3,1,1,1,0,1,1,1,1,0,0,2,0,0,1,0,0,0
0,23809,-341,43,8.6,305,80,0,8,18,14,113,9,0,0,0,0,0,0,0,0,1,1,0,34050,1792,49,9.8,362,102,1,18,8,27,36,11,1,0,1,4,1,2,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0
0,39639,2255,56,11.2,427,96,1,22,35,33,165,12,1,0,1,1,0,1,0,0,1,2,1,51799,7917,65,13.0,503,154,0,35,22,58,44,13,0,1,0,8,4,3,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0
1,53062,3900,68,13.6,644,175,0,23,22,32,66,28,1,0,1,4,2,1,1,0,0,2,0,45687,4590,66,13.2,575,147,1,22,23,48,158,20,0,0,0,2,0,0,2,0,1,2,2,0,0,0,2,0,1,1,0,0,0
1,77399,1071,90,18.0,332,0,0,51,48,99,0,0,1,0,2,3,3,0,0,2,0,0,0,76246,7810,90,18.0,342,0,1,48,51,93,0,0,0,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54992,7942,80,16.0,206,0,1,48,22,121,0,0,0,1,0,2,2,0,0,1,0,0,0,46955,3535,73,14.6,160,0,0,22,48,52,35,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71126,2853,90,18.0,288,0,1,47,60,100,164,1,0,0,0,1,1,0,0,0,0,0,0,76904,6048,90,18.0,312,0,0,60,47,135,63,0,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52874,-2326,79,15.8,189,0,1,41,44,96,0,0,1,0,2,1,1,0,0,0,0,0,0,56195,6945,80,16.0,193,0,0,44,41,109,0,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,74522,1222,90,18.0,308,0,0,50,61,136,58,0,1,1,2,2,2,0,0,2,0,0,0,78106,7863,90,18.0,286,0,1,61,50,142,0,2,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41867,4184,64,12.8,108,0,1,34,38,89,0,0,0,0,0,1,1,0,0,0,0,0,0,44877,6469,67,13.4,124,0,0,38,34,111,0,0,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,58682,5374,84,16.8,220,0,0,53,32,145,0,0,1,1,2,3,3,0,0,2,0,0,0,52620,5020,77,15.4,182,0,1,32,53,73,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69423,6170,90,18.0,271,0,1,51,44,110,12,0,1,1,2,3,3,0,0,1,0,0,0,65762,4117,90,18.0,258,0,0,44,51,106,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46270,3080,66,13.2,465,147,1,26,38,22,61,12,0,0,0,2,1,1,0,0,1,1,1,52434,4139,68,13.6,485,128,0,38,26,47,175,9,1,1,3,6,3,1,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0
1,39179,1979,59,11.8,402,112,1,25,12,27,36,7,0,1,0,5,3,1,1,1,1,2,1,31487,4827,53,10.6,388,64,0,12,25,14,21,4,1,0,1,2,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1,56949,5363,67,13.4,535,147,1,45,29,43,47,12,0,0,0,2,0,0,2,0,1,3,2,49942,4408,66,13.2,503,137,0,29,45,34,55,14,1,0,2,5,3,2,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0
0,72155,3475,90,18.0,306,0,1,59,60,115,0,0,0,0,0,1,1,0,0,0,0,0,0,73440,4937,90,18.0,277,0,0,60,59,105,0,0,1,1,2,4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,54423,1873,80,16.0,192,0,1,41,39,96,0,0,0,1,0,2,2,0,0,1,0,0,0,53473,3523,79,15.8,192,0,0,39,41,92,0,0,1,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40853,6943,64,12.8,151,0,0,24,24,57,1,0,1,0,2,1,1,0,0,0,0,0,0,39879,7026,63,12.6,153,0,1,24,24,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,56522,3122,83,16.6,202,0,1,40,58,81,5,0,0,0,0,0,0,0,0,0,0,0,0,60610,6625,86,17.2,193,0,0,58,40,119,0,3,1,1,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,60699,3399,87,17.4,227,0,1,54,44,107,4,0,1,0,2,3,3,0,0,1,0,0,0,57680,5120,85,17.0,227,0,0,44,54,87,72,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,70261,5926,90,18.0,265,0,1,57,56,106,258,0,0,0,0,1,1,0,0,0,0,0,0,72477,7902,90,18.0,289,0,0,56,57,112,35,10,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59844,4574,88,17.6,212,0,0,52,41,115,0,0,0,0,0,1,1,0,0,0,0,0,0,57885,3525,83,16.6,202,0,1,41,52,86,4,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,79360,2393,90,18.0,307,0,0,60,65,130,0,0,0,1,0,2,2,0,0,1,0,0,0,80846,4046,90,18.0,351,0,1,65,60,122,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69752,6584,90,18.0,269,0,0,43,50,124,83,1,0,0,0,1,1,0,0,0,0,0,0,73770,9920,90,18.0,296,0,1,50,43,104,52,11,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51544,5966,66,13.2,430,106,0,39,37,55,46,21,1,0,3,2,1,0,1,0,0,1,1,51633,3851,64,12.8,502,175,1,37,39,50,55,11,0,0,0,5,3,1,1,0,1,3,0,0,1,0,0,0,0,1,1,1,0
0,29220,3545,52,10.4,286,69,0,10,39,7,27,6,0,0,0,0,0,0,0,0,0,0,0,46313,3682,62,12.4,434,109,1,39,10,50,34,13,1,1,3,10,5,2,3,2,1,1,2,0,0,0,0,0,0,1,0,0,0
0,71808,2023,90,18.0,229,0,1,63,68,131,57,0,0,1,0,1,1,0,0,2,0,0,0,76770,9647,90,18.0,276,0,0,68,63,148,12,0,1,0,2,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,81185,5037,90,18.0,339,0,0,67,67,141,0,20,1,1,2,3,3,0,0,2,0,0,0,82722,9822,90,18.0,326,0,1,67,67,195,116,0,0,0,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52422,3222,79,15.8,205,0,0,35,43,78,52,0,0,0,0,0,0,0,0,0,0,0,0,62062,11604,83,16.6,213,0,1,43,35,108,196,33,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61193,3010,87,17.4,250,0,0,37,54,70,6,0,0,0,0,1,1,0,0,0,0,0,0,66047,6712,89,17.8,255,0,1,54,37,111,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59812,9644,85,17.0,227,0,0,39,32,110,215,0,0,0,0,3,3,0,0,1,0,0,0,56723,2793,79,15.8,203,0,1,32,39,70,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45090,2559,66,13.2,509,151,0,19,35,15,52,21,0,0,0,0,0,0,0,0,0,0,0,49319,2196,69,13.8,587,174,1,35,19,22,78,18,1,0,2,6,2,2,2,0,1,3,1,0,0,0,0,0,1,1,1,0,0
1,51209,604,70,14.0,595,165,1,22,29,26,40,28,1,1,1,6,3,1,2,1,1,1,1,48216,2775,69,13.8,538,156,0,29,22,35,187,12,0,0,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,34905,2950,56,11.2,396,108,1,17,34,23,111,6,0,0,0,0,0,0,0,0,0,0,1,44742,6937,62,12.4,462,156,0,34,17,26,38,3,1,0,1,4,1,1,2,0,1,2,1,0,0,0,0,0,1,1,0,0,0
0,35279,2996,52,10.4,340,66,0,21,41,27,43,5,0,0,0,1,0,1,0,0,0,0,0,50715,4925,61,12.2,425,138,1,41,21,57,96,15,1,0,3,7,3,2,2,0,1,1,1,0,0,0,0,0,0,1,0,0,0
0,48653,2844,64,12.8,609,158,1,21,26,26,58,17,1,0,1,3,2,1,0,0,1,2,2,49537,4040,70,14.0,521,174,0,26,21,27,52,20,0,0,0,4,2,1,1,0,0,2,0,0,1,0,1,0,0,0,2,0,0
1,69059,5879,90,18.0,253,0,1,55,47,118,0,0,0,1,0,4,4,0,0,2,0,0,0,63867,3832,90,18.0,265,0,0,47,55,108,42,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49463,4120,61,12.2,495,138,1,39,12,77,136,15,1,1,3,8,4,1,3,2,1,3,2,34314,1229,55,11.0,437,103,0,12,39,19,41,9,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
1,52364,4626,78,15.6,179,0,0,38,30,80,0,0,1,1,2,3,3,0,0,2,0,0,0,47759,6024,72,14.4,188,0,1,30,38,62,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,78621,4731,90,18.0,344,0,1,47,46,106,86,29,1,1,2,4,4,0,0,4,0,0,0,77416,4001,90,18.0,353,0,0,46,47,108,88,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,45515,4032,68,13.6,139,0,0,36,32,59,2,0,1,1,2,2,2,0,0,1,0,0,0,41293,7423,66,13.2,125,0,1,32,36,72,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53012,1842,79,15.8,193,0,1,47,35,108,0,0,1,1,2,2,2,0,0,1,0,0,0,52202,3027,77,15.4,186,0,0,35,47,65,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59850,7100,84,16.8,209,0,1,53,50,129,0,0,0,1,0,2,2,0,0,1,0,0,0,55145,2262,81,16.2,187,0,0,50,53,111,0,0,1,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74843,6743,90,18.0,267,0,1,70,45,179,61,0,1,1,2,3,3,0,0,2,0,0,0,70288,3188,90,18.0,286,0,0,45,70,104,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64695,1966,89,17.8,246,0,1,61,60,158,0,0,1,0,2,2,2,0,0,0,0,0,0,66227,7067,90,18.0,254,0,0,60,61,124,0,0,0,1,0,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,62933,13248,89,17.8,243,0,1,42,35,110,37,0,1,1,2,4,4,0,0,1,0,0,0,59674,2739,85,17.0,249,0,0,35,42,89,43,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,62555,5632,87,17.4,255,0,0,42,48,83,0,0,0,0,0,1,1,0,0,0,0,0,0,66496,7946,89,17.8,270,0,1,48,42,88,0,0,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,71193,2373,90,18.0,289,0,0,55,67,133,114,0,0,0,0,2,2,0,0,1,0,0,0,74946,9621,90,18.0,304,0,1,67,55,170,75,7,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,74681,11231,89,17.8,305,0,0,56,55,116,0,0,0,1,0,4,4,0,0,1,0,0,0,68601,2551,90,18.0,273,0,1,55,56,135,166,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,50764,14629,76,15.2,169,0,1,39,26,93,0,0,0,0,0,1,1,0,0,0,0,0,0,48128,-197,72,14.4,183,0,0,26,39,68,15,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61829,9369,86,17.2,176,0,1,54,28,115,0,0,1,1,2,4,4,0,0,2,0,0,0,55141,3301,81,16.2,220,0,0,28,54,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52957,3732,78,15.6,189,0,0,28,45,61,4,0,0,0,0,1,1,0,0,0,0,0,0,58627,8559,85,17.0,220,0,1,45,28,130,0,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,72200,2600,90,18.0,266,0,0,55,61,132,54,0,0,1,0,1,1,0,0,1,0,0,0,77023,6698,90,18.0,315,0,1,61,55,129,0,0,1,0,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66909,10674,90,18.0,290,0,1,53,37,123,0,0,1,0,2,4,4,0,0,1,0,0,0,60815,-698,85,17.0,225,0,0,37,53,74,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,73927,6163,90,18.0,303,0,1,54,57,123,0,0,0,0,0,2,2,0,0,0,0,0,0,73747,7997,90,18.0,287,0,0,57,54,127,140,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,52545,2884,67,13.4,432,187,0,40,31,41,43,10,1,0,1,4,1,2,1,0,1,4,1,45071,2261,62,12.4,442,89,1,31,40,40,44,13,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0
0,44890,2626,63,12.6,494,84,0,21,36,44,49,10,0,0,0,0,0,0,0,0,0,0,0,54033,1842,70,14.0,495,176,1,36,21,58,52,18,1,1,1,6,4,1,1,1,1,3,1,0,0,0,0,0,1,0,1,1,0
0,69022,2787,90,18.0,270,0,0,48,62,110,3,0,0,0,0,2,2,0,0,1,0,0,0,71859,6594,90,18.0,270,0,1,62,48,143,0,3,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,80654,3858,90,18.0,329,0,0,64,57,132,6,29,0,1,0,1,1,0,0,2,0,0,0,79943,4733,90,18.0,345,0,1,57,64,143,88,1,1,0,2,5,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,65463,4113,90,18.0,224,0,1,56,62,141,0,0,0,0,0,1,1,0,0,0,0,0,0,67143,5975,90,18.0,241,0,0,62,56,127,12,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,80119,7274,90,18.0,284,0,0,62,53,139,0,0,1,1,2,3,3,0,0,2,0,0,0,77715,9874,90,18.0,333,0,1,53,62,116,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57038,8405,82,16.4,215,0,0,36,33,102,37,0,0,1,0,4,4,0,0,2,0,0,0,54128,3308,79,15.8,222,0,1,33,36,80,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,57153,5920,82,16.4,209,0,1,33,40,72,6,0,0,1,0,4,4,0,0,1,0,0,0,56695,4687,82,16.4,209,0,0,40,33,113,0,0,1,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59264,4781,71,14.2,614,140,1,39,26,64,92,26,0,1,0,6,2,1,3,1,1,3,1,48665,3565,66,13.2,490,136,0,26,39,46,170,14,1,0,3,5,2,1,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0
1,49931,9796,74,14.8,208,0,1,33,20,90,0,0,1,1,2,2,2,0,0,1,0,0,0,45700,4890,69,13.8,186,0,0,20,33,32,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,55685,19,82,16.4,177,0,1,40,55,88,0,0,0,0,0,1,1,0,0,0,0,0,0,59822,6737,85,17.0,187,0,0,55,40,118,41,0,1,1,2,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42078,4828,63,12.6,107,0,0,29,31,90,0,0,1,1,2,3,3,0,0,1,0,0,0,37854,2973,62,12.4,117,0,1,31,29,79,21,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,51515,4597,76,15.2,191,0,0,28,25,60,0,0,1,1,2,4,4,0,0,2,0,0,0,47604,1684,72,14.4,188,0,1,25,28,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49245,3995,74,14.8,169,0,0,44,32,126,68,0,0,1,0,1,1,0,0,1,0,0,0,44592,3557,71,14.2,156,0,1,32,44,60,44,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,40318,3793,62,12.4,150,0,1,35,18,76,20,0,1,0,2,1,1,0,0,0,0,0,0,35232,2447,60,12.0,123,0,0,18,35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,69340,5080,90,18.0,259,0,1,50,45,127,70,0,0,1,0,2,2,0,0,2,0,0,0,71753,9053,90,18.0,300,0,0,45,50,114,8,3,1,0,2,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41089,4929,63,12.6,148,0,1,22,35,62,0,0,0,0,0,1,1,0,0,0,0,0,0,43909,7579,69,13.8,131,0,0,35,22,98,0,0,1,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61341,9441,87,17.4,233,0,0,34,44,78,0,0,0,0,0,4,4,0,0,1,0,0,0,59579,2624,85,17.0,257,0,1,44,34,114,0,0,1,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64318,1793,90,18.0,247,0,0,49,67,92,0,0,0,0,0,0,0,0,0,0,0,0,0,68781,6396,90,18.0,236,0,1,67,49,151,0,0,1,1,2,5,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,64861,3061,87,17.4,243,0,0,43,54,91,11,6,1,0,2,2,2,0,0,1,0,0,0,66930,9595,90,18.0,259,0,1,54,43,137,99,0,0,1,0,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
