blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragon,blueRiftHeralds,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragon,redRiftHeralds,blueAirDragon,blueEarthDragon,blueWaterDragon,blueFireDragon,blueElderDragon,redAirDragon,redEarthDragon,redWaterDragon,redFireDragon,redElderDragon
1,35818,3690,51,10.2,420,101,1,19,9,25,28,24,1,0,3,4,1,1,2,0,0,1,2,29308,2968,48,9.6,443,79,0,9,19,12,40,8,0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1,37706,1913,52,10.4,344,112,1,27,16,32,43,16,1,0,1,3,1,1,1,0,0,1,2,30572,1929,47,9.4,351,73,0,16,27,21,51,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,27263,3763,48,9.6,401,85,0,9,13,15,37,8,0,0,0,0,0,0,0,0,0,0,0,33394,1701,51,10.2,387,124,1,13,9,22,26,17,1,0,3,3,1,1,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0
1,38740,5740,52,10.4,338,117,1,36,13,36,32,8,1,0,2,3,1,1,1,0,1,2,1,24735,1675,39,7.8,283,53,0,13,36,17,23,5,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,31948,2023,51,10.2,460,88,1,13,16,11,48,20,1,0,1,1,0,1,0,0,0,1,1,31730,2610,50,10.0,379,99,0,16,13,33,40,11,0,0,0,2,0,0,2,0,1,1,1,0,0,0,1,0,0,1,0,0,0
0,24942,982,44,8.8,360,70,0,8,15,9,55,10,0,0,0,0,0,0,0,0,1,1,0,32131,3656,48,9.6,413,101,1,15,8,27,44,9,1,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,30664,4134,49,9.8,405,104,0,12,13,16,25,9,1,0,1,1,0,1,0,0,1,1,2,30213,3708,48,9.6,443,92,1,13,12,21,48,10,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,29229,4574,49,9.8,394,106,1,9,16,10,37,9,0,0,0,0,0,0,0,0,0,0,0,34577,3387,50,10.0,418,120,0,16,9,19,66,16,1,0,3,4,1,1,2,0,1,2,2,0,0,0,0,0,0,0,1,1,0
0,26259,2034,47,9.4,352,94,0,7,18,9,38,16,0,0,0,0,0,0,0,0,0,1,0,34463,3971,51,10.2,384,88,1,18,7,27,42,13,1,0,1,2,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0
1,30383,2075,48,9.6,386,98,1,12,16,16,76,13,0,0,0,1,0,0,1,0,0,0,0,34812,1687,49,9.8,369,92,0,16,12,29,34,13,1,0,3,4,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,1,0
1,33512,1122,50,10.0,430,102,1,17,12,22,36,20,0,0,0,2,1,0,1,0,1,2,0,30904,1199,50,10.0,422,91,0,12,17,20,64,11,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
0,30303,1653,49,9.8,373,104,0,13,15,21,112,11,1,0,3,1,0,0,1,0,0,0,0,31498,1532,50,10.0,389,111,1,15,13,23,64,15,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0
1,32285,4497,52,10.4,422,130,0,14,11,12,114,20,1,0,3,2,1,0,1,0,1,2,1,27663,3378,48,9.6,348,71,1,11,14,13,112,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,32045,1469,50,10.0,369,80,0,21,16,38,55,10,0,0,0,0,0,0,0,0,0,0,0,32370,1045,48,9.6,393,94,1,16,21,20,30,15,1,0,2,2,1,1,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
1,40540,8529,52,10.4,380,107,1,30,13,37,34,9,1,1,3,6,4,1,1,1,1,2,2,29692,1547,48,9.6,370,69,0,13,30,14,32,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,30797,4614,49,9.8,437,101,0,11,7,16,113,16,1,0,1,1,0,1,0,0,0,0,1,28252,3149,48,9.6,473,79,1,7,11,8,82,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,37857,2492,54,10.8,428,139,0,19,7,21,83,16,1,0,3,4,1,2,1,0,1,2,2,30079,2734,49,9.8,458,75,1,7,19,9,39,17,0,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,29043,3478,47,9.4,414,105,1,6,17,7,72,8,0,0,0,1,0,1,0,0,0,0,1,32591,2723,52,10.4,411,96,0,17,6,21,34,9,1,0,3,4,1,1,2,0,1,2,1,0,0,0,0,0,0,0,1,1,0
1,36010,3872,55,11.0,411,108,0,26,11,29,30,8,1,0,1,2,0,1,1,0,0,1,2,29967,3174,48,9.6,404,101,1,11,26,10,30,5,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
0,25262,1437,44,8.8,337,77,1,9,19,10,27,6,0,0,0,0,0,0,0,0,0,0,1,33570,7670,53,10.6,384,119,0,19,9,16,35,8,1,0,3,3,0,2,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0
0,27830,2165,50,10.0,433,92,0,7,17,7,70,13,0,0,0,1,0,1,0,0,0,0,1,33177,4747,53,10.6,489,97,1,17,7,11,50,15,1,0,2,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,35953,3185,54,10.8,488,136,1,15,8,21,85,14,1,0,1,4,1,2,1,0,1,1,2,27447,3207,49,9.8,420,94,0,8,15,8,30,22,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,26018,3218,48,9.6,369,84,0,9,29,7,29,5,0,0,0,0,0,0,0,0,0,0,0,37327,4697,54,10.8,379,95,1,29,9,33,32,7,1,0,2,4,1,1,2,0,1,2,2,0,0,0,0,0,0,1,0,1,0
1,34077,5317,53,10.6,443,114,0,15,13,28,36,16,1,0,3,3,1,1,1,0,1,2,2,30831,2231,51,10.2,392,115,1,13,15,29,55,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,30044,2891,50,10.0,403,106,0,11,16,10,49,7,0,0,0,1,0,0,1,0,1,1,0,34964,2739,52,10.4,428,102,1,16,11,26,35,9,1,0,1,4,2,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0
1,31060,3335,49,9.8,416,102,0,12,10,17,41,19,0,0,0,2,1,0,1,0,1,1,1,31882,4967,51,10.2,464,127,1,10,12,11,43,12,1,0,1,3,1,2,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
1,33579,3575,48,9.6,351,108,0,18,16,31,94,14,1,0,1,2,0,1,1,0,1,2,1,31317,4907,47,9.4,327,79,1,16,18,23,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,32480,6980,52,10.4,412,94,1,14,8,7,59,16,1,0,3,3,1,1,1,0,0,0,1,28191,2256,49,9.8,413,116,0,8,14,6,37,9,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0
1,32355,2742,50,10.0,450,100,0,10,7,13,37,11,0,0,0,2,1,0,1,0,0,1,1,31305,3003,50,10.0,441,102,1,7,10,7,36,7,1,0,1,4,0,3,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
1,39741,3458,52,10.4,406,129,0,23,11,26,79,17,0,0,0,4,1,2,1,0,0,0,2,28118,3458,44,8.8,329,90,1,11,23,10,37,8,1,0,3,1,0,0,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0
0,23960,1685,46,9.2,365,81,0,5,21,5,45,9,0,0,0,0,0,0,0,0,0,0,1,32702,4594,51,10.2,398,82,1,21,5,37,28,14,1,0,3,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0
1,30817,4582,45,9.0,340,104,1,14,6,17,74,7,1,0,1,4,2,1,1,0,1,2,1,21788,-4972,39,7.8,263,62,0,6,14,7,113,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,33259,4856,50,10.0,421,95,1,16,10,22,39,13,1,0,3,1,0,0,1,0,0,0,1,29556,708,47,9.4,394,78,0,10,16,12,39,13,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0
0,30096,1881,45,9.0,345,92,0,14,27,22,31,13,0,0,0,0,0,0,0,0,1,2,0,36556,2601,50,10.0,390,77,1,27,14,28,44,7,1,0,3,2,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
1,30400,3067,51,10.2,464,127,0,7,8,10,52,16,0,0,0,1,0,1,0,0,0,1,0,29278,5532,48,9.6,420,102,1,8,7,20,109,23,1,0,3,2,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0
0,28187,3137,47,9.4,348,74,0,9,25,8,29,7,0,0,0,1,1,0,0,0,0,0,0,38081,6201,54,10.8,429,94,1,25,9,24,37,10,1,0,3,4,2,1,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0
1,33520,4445,50,10.0,392,78,1,23,8,26,34,9,1,0,2,2,1,1,0,0,1,2,0,23131,806,42,8.4,304,73,0,8,23,5,40,7,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,29980,3720,49,9.8,331,77,1,15,30,18,37,5,0,0,0,0,0,0,0,0,1,1,0,40656,2879,55,11.0,403,98,0,30,15,32,161,14,1,0,1,5,2,1,2,0,0,1,2,0,1,0,0,0,0,0,1,0,0
0,34476,5861,50,10.0,380,101,1,19,18,30,95,7,0,0,0,2,1,1,0,0,1,1,1,34438,3188,49,9.8,412,80,0,18,19,21,31,9,1,0,3,4,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,33957,2849,52,10.4,357,110,0,16,14,22,35,15,1,0,2,3,1,1,1,0,0,1,2,32149,3453,49,9.8,368,104,1,14,16,20,46,16,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
0,26784,2646,45,9.0,321,70,1,10,25,17,54,11,0,0,0,0,0,0,0,0,0,0,0,35168,8262,50,10.0,410,92,0,25,10,19,33,12,1,0,1,3,1,2,0,0,1,2,1,0,0,0,0,0,1,0,1,0,0
1,36214,2039,50,10.0,372,87,1,26,7,32,52,10,1,0,3,5,1,2,2,0,1,1,1,23557,2047,40,8.0,308,44,0,7,26,7,28,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,33050,7040,49,9.8,373,104,1,21,9,32,35,16,1,0,2,2,1,0,1,0,0,1,1,25127,2777,45,9.0,369,92,0,9,21,17,34,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
0,26967,3534,47,9.4,412,90,0,6,15,8,45,18,0,0,0,0,0,0,0,0,0,0,0,33682,5672,52,10.4,442,127,1,15,6,26,117,16,1,0,3,2,0,1,1,0,1,2,1,0,0,0,0,0,0,1,0,1,0
0,29332,3392,51,10.2,421,90,1,12,11,16,33,15,0,0,0,0,0,0,0,0,1,1,1,30647,4924,52,10.4,424,95,0,11,12,16,33,9,1,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,35139,5310,52,10.4,463,112,0,16,18,20,57,12,1,0,1,1,0,1,0,0,1,1,1,31736,2956,50,10.0,421,98,1,18,16,25,120,19,0,0,0,3,1,0,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0
1,29825,5337,50,10.0,404,105,1,15,3,18,47,7,1,0,1,1,0,1,0,0,1,2,0,22856,2281,45,9.0,377,82,0,3,15,3,40,12,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
1,53742,6663,74,14.8,269,72,0,38,29,38,29,4,0,1,0,3,1,1,1,1,1,1,0,47163,4354,70,14.0,248,25,1,29,38,46,28,5,1,0,2,6,3,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,31601,2798,48,9.6,432,76,0,12,15,8,100,7,1,0,1,2,0,1,1,0,1,1,1,31138,3310,49,9.8,381,83,1,15,12,14,35,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,29451,5158,50,10.0,463,93,0,5,8,9,79,17,1,0,1,2,0,1,1,0,0,0,1,29840,3445,51,10.2,506,97,1,8,5,9,43,12,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,38513,7853,54,10.8,440,111,0,21,16,28,55,11,0,0,0,3,1,1,1,0,0,1,2,30876,3326,49,9.8,390,86,1,16,21,27,107,13,1,0,1,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,33662,9252,49,9.8,418,80,1,15,2,14,28,9,0,1,0,6,5,1,0,1,0,1,1,18966,2641,38,7.6,275,79,0,2,15,0,26,7,1,0,3,2,0,0,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,31797,2757,54,10.8,453,136,0,8,3,12,48,19,1,0,3,2,0,1,1,0,1,1,0,26546,1776,49,9.8,447,92,1,3,8,4,43,14,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
0,28311,2801,49,9.8,414,80,1,9,19,5,38,13,0,0,0,0,0,0,0,0,1,1,0,35303,7635,54,10.8,445,110,0,19,9,15,54,12,1,0,2,3,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
1,32250,2167,52,10.4,451,137,1,9,11,13,140,15,1,0,2,2,1,1,0,0,1,1,2,28844,1089,48,9.6,392,74,0,11,9,13,94,14,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,31556,1867,50,10.0,348,79,0,18,25,29,34,12,0,0,0,0,0,0,0,0,0,1,1,35960,2860,50,10.0,397,110,1,25,18,24,66,5,1,0,3,4,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0
0,28002,2234,49,9.8,468,88,1,5,7,8,109,12,0,0,0,1,0,1,0,0,1,1,1,31499,3744,53,10.6,481,123,0,7,5,13,77,17,1,0,3,2,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
0,30900,3092,50,10.0,444,83,0,12,17,5,83,8,0,0,0,1,1,0,0,0,0,0,0,34684,3099,53,10.6,452,124,1,17,12,14,41,10,1,0,2,3,1,1,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0
1,33775,6575,49,9.8,367,100,1,25,4,30,30,7,1,1,1,6,4,1,1,1,0,1,1,19672,3602,38,7.6,270,73,0,4,25,1,75,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
0,26745,2650,46,9.2,391,66,0,6,24,6,51,15,0,0,0,0,0,0,0,0,0,0,1,37541,3853,55,11.0,487,102,1,24,6,18,74,12,1,0,3,5,2,2,1,0,1,2,0,0,0,0,0,0,1,1,0,0,0
0,30111,2615,51,10.2,433,103,0,10,14,12,37,11,0,0,0,1,0,1,0,0,1,1,1,31431,2338,52,10.4,449,108,1,14,10,22,217,13,1,0,3,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,29345,3150,49,9.8,421,96,1,9,10,9,86,14,0,0,0,0,0,0,0,0,0,0,2,30293,2371,49,9.8,422,97,0,10,9,12,44,10,1,0,3,4,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,40846,6963,54,10.8,392,116,1,30,10,39,33,7,1,1,1,8,5,2,1,1,1,2,2,26929,-1311,45,9.0,335,57,0,10,30,12,28,8,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,28187,2392,49,9.8,386,106,0,9,23,8,33,10,1,0,2,1,1,0,0,0,0,0,1,33720,2635,53,10.6,448,83,1,23,9,28,63,9,0,0,0,2,0,1,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0
0,29764,2651,50,10.0,401,80,0,14,18,15,38,16,0,0,0,0,0,0,0,0,0,0,0,33379,4521,51,10.2,418,105,1,18,14,16,39,20,1,0,1,2,0,1,1,0,1,2,1,0,0,0,0,0,1,1,0,0,0
1,32294,5549,51,10.2,447,121,1,10,9,10,42,9,0,0,0,2,0,1,1,0,0,0,1,30644,2919,51,10.2,430,101,0,9,10,9,69,20,1,0,3,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,1,0,0
0,21611,986,43,8.6,351,85,0,1,20,1,28,14,0,0,0,0,0,0,0,0,0,0,0,33548,5623,51,10.2,405,116,1,20,1,24,86,15,1,0,2,3,1,1,1,0,1,2,1,0,0,0,0,0,1,0,1,0,0
1,30036,3756,52,10.4,464,84,0,8,13,9,94,16,0,0,0,1,0,1,0,0,1,2,1,33316,3819,52,10.4,487,114,1,13,8,16,80,20,1,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,34927,3225,55,11.0,463,109,1,22,8,30,131,21,0,0,0,1,0,1,0,0,1,1,0,28784,2735,50,10.0,446,86,0,8,22,8,44,10,1,0,3,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,33043,5210,51,10.2,459,97,1,10,12,12,46,17,1,0,2,3,1,1,1,0,1,2,2,31178,2072,51,10.2,452,106,0,12,10,15,81,10,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
1,32336,3546,49,9.8,417,76,1,17,13,17,74,12,0,0,0,1,0,0,1,0,0,0,1,31605,3030,51,10.2,439,104,0,13,17,18,32,18,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1,32744,6054,51,10.2,417,113,1,13,12,9,35,21,1,0,1,2,0,1,1,0,1,1,2,30303,2202,50,10.0,418,104,0,12,13,13,89,13,0,0,0,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,31699,6104,52,10.4,449,100,0,13,5,19,35,15,1,0,1,1,0,1,0,0,0,1,1,27394,4264,49,9.8,442,91,1,5,13,9,43,17,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
0,27323,863,48,9.6,411,89,0,10,15,6,59,8,0,0,0,1,0,0,1,0,0,0,0,28412,2777,48,9.6,348,67,1,15,10,22,101,10,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
0,27530,3545,46,9.2,367,76,1,12,12,14,57,11,0,0,0,0,0,0,0,0,0,0,0,30413,3035,51,10.2,382,97,0,12,12,12,38,12,1,0,3,2,0,1,1,0,1,1,2,0,0,0,0,0,0,1,0,0,0
1,33211,4776,51,10.2,374,76,1,16,10,24,72,11,1,0,3,3,1,1,1,0,0,1,1,30451,2596,51,10.2,433,87,0,10,16,11,44,22,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1,32303,1593,51,10.2,387,90,0,18,12,28,63,18,0,0,0,0,0,0,0,0,0,1,0,29984,3914,49,9.8,410,79,1,12,18,19,127,17,1,0,3,2,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0
1,35261,4017,54,10.8,406,119,0,21,11,30,60,13,0,0,0,1,0,0,1,0,0,1,1,29920,3580,49,9.8,417,107,1,11,21,16,38,13,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
0,31730,1997,49,9.8,425,87,1,16,14,20,55,12,0,0,0,1,0,0,1,0,1,2,0,33703,4030,50,10.0,451,98,0,14,16,25,122,18,1,0,1,3,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0
1,33650,3985,49,9.8,386,79,1,20,13,18,31,9,1,0,1,2,0,1,1,0,1,1,1,27857,2142,50,10.0,371,85,0,13,20,11,30,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1,44149,5705,59,11.8,461,120,1,40,13,33,41,14,0,1,0,4,0,3,1,1,0,0,0,29272,1937,46,9.2,343,62,0,13,40,9,25,9,1,0,2,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,30910,2720,50,10.0,413,58,0,12,22,15,82,14,1,0,1,1,0,1,0,0,0,0,1,35830,3587,53,10.6,411,98,1,22,12,24,76,12,0,0,0,3,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1,31733,2313,52,10.4,395,123,1,14,9,19,68,11,1,0,3,2,0,1,1,0,1,2,1,30066,2570,50,10.0,447,103,0,9,14,12,33,10,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
0,32533,2348,52,10.4,391,77,1,15,19,21,32,11,0,0,0,2,0,1,1,0,0,0,1,36793,2353,55,11.0,485,122,0,19,15,20,121,10,1,0,2,3,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
1,33001,1772,51,10.2,480,100,0,13,8,17,91,19,1,0,2,1,1,0,0,0,0,0,2,29991,2143,51,10.2,456,113,1,8,13,8,94,25,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0
0,27952,3312,48,9.6,425,72,1,9,16,12,48,22,0,0,0,0,0,0,0,0,1,1,0,34654,3921,53,10.6,484,132,0,16,9,13,117,17,1,0,2,3,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0
0,22759,2334,43,8.6,315,44,0,7,26,9,22,9,0,0,0,0,0,0,0,0,0,0,0,37159,4326,51,10.2,389,117,1,26,7,22,29,6,1,0,2,4,1,1,2,0,1,2,1,0,0,0,0,0,0,1,0,1,0
0,30875,1585,50,10.0,389,122,0,9,11,7,62,7,1,0,2,3,1,1,1,0,1,1,1,30586,3948,50,10.0,414,102,1,11,9,13,31,15,0,0,0,2,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
0,26083,1768,48,9.6,383,104,1,5,20,9,29,13,0,0,0,0,0,0,0,0,1,1,0,35059,5239,51,10.2,422,85,0,20,5,24,86,14,1,0,1,3,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0
1,30625,4405,52,10.4,502,102,1,8,8,9,45,20,1,0,1,2,1,1,0,0,0,1,2,29268,4553,52,10.4,461,103,0,8,8,14,39,11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
1,31981,4801,48,9.6,431,79,1,14,8,12,52,17,1,0,1,3,1,1,1,0,0,1,2,27186,3526,49,9.8,396,77,0,8,14,16,65,17,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1,34081,2446,50,10.0,444,96,1,19,6,21,62,12,0,0,0,3,1,1,1,0,0,1,1,27673,1417,49,9.8,367,93,0,6,19,7,29,13,1,0,1,2,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
0,27714,2194,47,9.4,396,86,0,9,22,8,56,13,0,0,0,1,0,1,0,0,0,0,0,35007,6439,52,10.4,438,77,1,22,9,22,52,9,1,0,1,3,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,1,0
0,31907,4147,50,10.0,406,98,0,13,15,15,73,16,1,0,1,2,0,2,0,0,0,1,2,31624,2357,50,10.0,427,90,1,15,13,25,50,16,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
1,33828,5033,51,10.2,433,74,0,18,9,32,48,17,0,0,0,0,0,0,0,0,0,0,1,26977,604,48,9.6,384,92,1,9,18,8,122,11,1,0,1,3,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,33408,4380,53,10.6,426,109,1,18,12,29,56,8,0,0,0,1,0,0,1,0,1,2,0,29037,927,48,9.6,381,79,0,12,18,8,35,9,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
0,32890,1615,50,10.0,420,75,0,17,18,17,56,14,1,0,2,1,1,0,0,0,0,0,1,35389,3769,53,10.6,455,99,1,18,17,19,35,12,0,0,0,2,0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0
1,33092,1747,50,10.0,370,106,1,15,25,28,87,18,0,0,0,2,0,2,0,0,0,0,2,38229,4034,53,10.6,416,115,0,25,15,28,79,16,1,0,3,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0
1,28051,5096,50,10.0,433,68,0,10,16,10,104,13,0,0,0,0,0,0,0,0,0,1,0,33743,2903,51,10.2,459,97,1,16,10,17,85,13,1,0,1,2,0,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0
0,28433,3537,50,10.0,358,69,1,12,23,17,31,13,0,0,0,0,0,0,0,0,0,0,0,38181,4208,55,11.0,444,145,0,23,12,24,46,16,1,0,3,3,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0
1,31661,4586,50,10.0,441,77,0,13,10,13,42,16,1,0,1,2,1,1,0,0,0,1,2,29644,2176,50,10.0,380,101,1,10,13,12,38,14,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
0,35228,4598,51,10.2,406,79,1,22,11,32,45,19,1,0,1,2,1,1,0,0,1,1,1,27997,2832,48,9.6,352,85,0,11,22,15,115,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,31378,5275,54,10.8,514,122,1,6,1,7,36,30,1,0,1,2,1,1,0,0,0,1,1,26413,1038,50,10.0,489,108,0,1,6,1,127,15,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
0,31838,3729,52,10.4,470,106,0,13,10,15,60,17,0,0,0,0,0,0,0,0,0,1,0,31635,4390,52,10.4,498,90,1,10,13,13,62,25,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0
0,30876,1890,50,10.0,396,123,0,12,18,15,33,12,1,0,1,1,0,1,0,0,0,1,1,34043,2713,49,9.8,434,79,1,18,12,29,64,16,0,0,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1,31677,3947,51,10.2,437,113,1,11,6,15,40,15,1,0,1,1,0,1,0,0,0,0,2,28106,4401,49,9.8,433,99,0,6,11,6,39,13,0,0,0,2,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0
0,32218,1840,52,10.4,425,105,1,16,22,12,37,14,0,0,0,1,0,0,1,0,1,2,0,36775,2615,56,11.2,438,123,0,22,16,25,125,16,1,0,3,2,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0
1,33441,5991,48,9.6,400,92,1,15,1,27,36,12,1,1,1,6,3,1,2,1,1,2,1,20062,2562,42,8.4,329,76,0,1,15,1,366,10,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,28847,3472,52,10.4,464,111,0,5,9,1,74,14,0,0,0,1,0,0,1,0,0,1,0,29876,3396,52,10.4,463,122,1,9,5,4,111,11,1,0,1,1,0,1,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0
0,24902,2327,47,9.4,385,94,0,3,16,3,66,13,0,0,0,1,0,1,0,0,0,0,0,30865,3555,51,10.2,400,97,1,16,3,23,38,9,1,0,2,2,1,0,1,0,1,2,1,0,0,0,0,0,0,1,1,0,0
